shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,maximum_stock,current_stock,item_price,time_stamp
PETWET30,24,400,156400,PET PRODUCTS,Wet dog food,391,282,1.92,2025-08-26 15:50:15
PETWET31,24,100,46800,PET PRODUCTS,Wet dog food,468,393,2.25,2025-08-26 15:48:15
PETWET32,24,500,187000,PET PRODUCTS,Wet dog food,374,300,2.21,2025-08-26 15:54:15
PETWET33,24,400,191600,PET PRODUCTS,Wet dog food,479,466,2.29,2025-08-26 15:56:15
PETWET34,24,400,161600,PET PRODUCTS,Wet dog food,404,327,2.72,2025-08-26 15:53:15
PETWET35,24,200,83800,PET PRODUCTS,Wet dog food,419,307,1.8,2025-08-26 15:54:15
PETWET36,24,200,67200,PET PRODUCTS,Wet dog food,336,236,2.31,2025-08-26 15:53:15
PETWET37,24,100,49000,PET PRODUCTS,Wet dog food,490,411,2.92,2025-08-26 15:48:15
PETWET38,24,200,85200,PET PRODUCTS,Wet dog food,426,411,2.92,2025-08-26 15:54:15
PETWET39,24,200,52600,PET PRODUCTS,Wet dog food,263,221,2.17,2025-08-26 15:55:15
PETWET40,24,200,91600,PET PRODUCTS,Wet dog food,458,341,2.42,2025-08-26 15:50:15
PETWET41,24,500,226000,PET PRODUCTS,Wet dog food,452,437,1.5,2025-08-26 15:48:15
PETDRY1,24,5000,1290000,PET PRODUCTS,Dry dog food,258,183,11.95,2025-08-26 15:53:15
PETDRY2,24,2000,326000,PET PRODUCTS,Dry dog food,163,152,11.15,2025-08-26 15:51:15
PETDRY3,24,1000,255000,PET PRODUCTS,Dry dog food,255,248,12.32,2025-08-26 15:52:15
PETDRY4,24,500,114000,PET PRODUCTS,Dry dog food,228,170,12.55,2025-08-26 15:47:15
PETDRY5,24,2000,378000,PET PRODUCTS,Dry dog food,189,178,6.87,2025-08-26 15:48:15
PETDRY6,24,500,118500,PET PRODUCTS,Dry dog food,237,197,7.32,2025-08-26 15:55:15
PETDRY7,24,5000,1430000,PET PRODUCTS,Dry dog food,286,253,7.86,2025-08-26 15:51:15
PETDRY8,24,1000,298000,PET PRODUCTS,Dry dog food,298,268,10.15,2025-08-26 15:53:15
PETDRY9,24,1000,271000,PET PRODUCTS,Dry dog food,271,196,9.14,2025-08-26 15:54:15
PETDRY10,24,5000,880000,PET PRODUCTS,Dry dog food,176,157,10.6,2025-08-26 15:50:15
PETDRY11,24,5000,1115000,PET PRODUCTS,Dry dog food,223,166,7.26,2025-08-26 15:56:15
PETDRY12,24,500,138000,PET PRODUCTS,Dry dog food,276,223,3.76,2025-08-26 15:56:15
PETDRY13,24,1000,254000,PET PRODUCTS,Dry dog food,254,195,9.53,2025-08-26 15:53:15
PETDRY14,24,500,144000,PET PRODUCTS,Dry dog food,288,215,5.22,2025-08-26 15:53:15
PETDRY15,24,1000,191000,PET PRODUCTS,Dry dog food,191,139,4.62,2025-08-26 15:48:15
PETDRY16,24,500,147000,PET PRODUCTS,Dry dog food,294,234,10.69,2025-08-26 15:48:15
PETDRY17,24,5000,1455000,PET PRODUCTS,Dry dog food,291,280,4.51,2025-08-26 15:55:15
PETDRY18,24,1000,226000,PET PRODUCTS,Dry dog food,226,173,5.53,2025-08-26 15:48:15
PETDRY19,24,500,148500,PET PRODUCTS,Dry dog food,297,228,10.91,2025-08-26 15:56:15
PETDRY20,24,500,110500,PET PRODUCTS,Dry dog food,221,164,9.68,2025-08-26 15:48:15
PETDRY21,24,1000,169000,PET PRODUCTS,Dry dog food,169,124,10.66,2025-08-26 15:52:15
PETDRY22,24,2000,580000,PET PRODUCTS,Dry dog food,290,282,7.0,2025-08-26 15:55:15
PETDRY23,24,500,121500,PET PRODUCTS,Dry dog food,243,192,14.52,2025-08-26 15:50:15
PETDRY24,24,500,102000,PET PRODUCTS,Dry dog food,204,194,6.32,2025-08-26 15:55:15
PETDRY25,24,2000,326000,PET PRODUCTS,Dry dog food,163,118,5.07,2025-08-26 15:56:15
PETDRY26,24,500,134000,PET PRODUCTS,Dry dog food,268,232,4.58,2025-08-26 15:56:15
PETDRY27,24,5000,1300000,PET PRODUCTS,Dry dog food,260,185,6.25,2025-08-26 15:55:15
PETDRY28,24,500,105500,PET PRODUCTS,Dry dog food,211,150,3.36,2025-08-26 15:54:15
PETDRY29,24,1000,190000,PET PRODUCTS,Dry dog food,190,158,3.91,2025-08-26 15:50:15
PETDRY30,24,500,75500,PET PRODUCTS,Dry dog food,151,113,10.22,2025-08-26 15:56:15
PETDOG1,24,317,32017,PET PRODUCTS,Dog hygiene and care,101,86,5.95,2025-08-26 15:47:15
PETDOG2,24,235,34310,PET PRODUCTS,Dog hygiene and care,146,111,3.04,2025-08-26 15:49:15
PETDOG3,24,102,18870,PET PRODUCTS,Dog hygiene and care,185,130,5.15,2025-08-26 15:48:15
PETDOG4,24,460,50140,PET PRODUCTS,Dog hygiene and care,109,91,3.57,2025-08-26 15:52:15
PETDOG5,24,308,33264,PET PRODUCTS,Dog hygiene and care,108,98,6.36,2025-08-26 15:47:15
PETDOG6,24,236,26432,PET PRODUCTS,Dog hygiene and care,112,100,6.6,2025-08-26 15:48:15
PETDOG7,24,214,35524,PET PRODUCTS,Dog hygiene and care,166,143,4.13,2025-08-26 15:47:15
PETCAT1,24,1000,123000,PET PRODUCTS,Cat litter,123,94,6.79,2025-08-26 15:49:15
PETCAT2,24,1000,178000,PET PRODUCTS,Cat litter,178,172,6.24,2025-08-26 15:53:15
PETCAT3,24,5000,505000,PET PRODUCTS,Cat litter,101,77,6.7,2025-08-26 15:55:15
PETCAT4,24,1000,145000,PET PRODUCTS,Cat litter,145,133,6.27,2025-08-26 15:53:15
PETCAT5,24,5000,980000,PET PRODUCTS,Cat litter,196,174,6.23,2025-08-26 15:52:15
PETCAT6,24,2000,372000,PET PRODUCTS,Cat litter,186,150,6.82,2025-08-26 15:47:15
PETCAT7,24,5000,1230000,PET PRODUCTS,Cat litter,246,187,4.78,2025-08-26 15:50:15
PETCAT8,24,2000,248000,PET PRODUCTS,Cat litter,124,91,6.76,2025-08-26 15:53:15
PETCAT9,24,5000,850000,PET PRODUCTS,Cat litter,170,144,3.07,2025-08-26 15:49:15
PETCAT10,24,2000,382000,PET PRODUCTS,Cat litter,191,170,6.7,2025-08-26 15:53:15
CANPEE1,25,200,72600,CANNED GOODS,Peeled tomatoes,363,337,0.99,2025-08-26 15:56:15
CANPEE2,25,500,126000,CANNED GOODS,Peeled tomatoes,252,221,1.62,2025-08-26 15:51:15
CANPEE3,25,500,230000,CANNED GOODS,Peeled tomatoes,460,332,1.25,2025-08-26 15:48:15
CANPEE4,25,400,194800,CANNED GOODS,Peeled tomatoes,487,381,1.89,2025-08-26 15:54:15
CANPEE5,25,200,50600,CANNED GOODS,Peeled tomatoes,253,246,1.76,2025-08-26 15:52:15
CANPEE6,25,500,199500,CANNED GOODS,Peeled tomatoes,399,362,1.56,2025-08-26 15:55:15
CANPEE7,25,500,108500,CANNED GOODS,Peeled tomatoes,217,171,1.2,2025-08-26 15:47:15
CANPEA1,25,400,95200,CANNED GOODS,Peas,238,189,2.37,2025-08-26 15:52:15
CANPEA2,25,300,149400,CANNED GOODS,Peas,498,392,1.19,2025-08-26 15:54:15
CANPEA3,25,300,142800,CANNED GOODS,Peas,476,439,1.8,2025-08-26 15:49:15
CANPEA4,25,200,90600,CANNED GOODS,Peas,453,331,1.44,2025-08-26 15:51:15
CANPEA5,25,300,65700,CANNED GOODS,Peas,219,218,1.68,2025-08-26 15:51:15
CANPEA6,25,400,196000,CANNED GOODS,Peas,490,468,1.6,2025-08-26 15:55:15
CANPEA7,25,300,73800,CANNED GOODS,Peas,246,229,1.67,2025-08-26 15:50:15
CANPEA8,25,400,122800,CANNED GOODS,Peas,307,216,2.11,2025-08-26 15:53:15
CANPEA9,25,300,81600,CANNED GOODS,Peas,272,230,1.15,2025-08-26 15:52:15
CANBEA1,25,400,86400,CANNED GOODS,Beans,216,192,1.91,2025-08-26 15:51:15
CANBEA2,25,400,193600,CANNED GOODS,Beans,484,428,0.87,2025-08-26 15:51:15
CANBEA3,25,400,152000,CANNED GOODS,Beans,380,289,1.24,2025-08-26 15:52:15
CANBEA4,25,400,189600,CANNED GOODS,Beans,474,398,1.55,2025-08-26 15:47:15
CANBEA5,25,400,172000,CANNED GOODS,Beans,430,347,1.4,2025-08-26 15:55:15
CANBEA6,25,200,78200,CANNED GOODS,Beans,391,374,1.3,2025-08-26 15:54:15
CANBEA7,25,400,183200,CANNED GOODS,Beans,458,353,1.63,2025-08-26 15:51:15
CANBEA8,25,200,68000,CANNED GOODS,Beans,340,267,1.42,2025-08-26 15:48:15
CANBEA9,25,400,83600,CANNED GOODS,Beans,209,205,1.39,2025-08-26 15:55:15
CANBEA10,25,400,102800,CANNED GOODS,Beans,257,218,1.34,2025-08-26 15:56:15
CANBEA11,25,200,57200,CANNED GOODS,Beans,286,231,1.34,2025-08-26 15:56:15
CANBEA12,25,200,50600,CANNED GOODS,Beans,253,213,1.44,2025-08-26 15:50:15
CANBEA13,25,200,93800,CANNED GOODS,Beans,469,381,0.85,2025-08-26 15:51:15
CANBEA14,25,400,154000,CANNED GOODS,Beans,385,313,1.66,2025-08-26 15:56:15
CANBEA15,25,200,43000,CANNED GOODS,Beans,215,181,1.16,2025-08-26 15:47:15
CANBEA16,25,200,82000,CANNED GOODS,Beans,410,325,1.77,2025-08-26 15:50:15
CANCOR1,25,300,94200,CANNED GOODS,Corn,314,220,1.36,2025-08-26 15:52:15
CANCOR2,25,150,38100,CANNED GOODS,Corn,254,199,2.48,2025-08-26 15:56:15
CANCOR3,25,300,117000,CANNED GOODS,Corn,390,278,1.19,2025-08-26 15:51:15
CANCOR4,25,150,54150,CANNED GOODS,Corn,361,356,2.16,2025-08-26 15:52:15
CANCOR5,25,150,35700,CANNED GOODS,Corn,238,203,2.03,2025-08-26 15:55:15
CANCOR6,25,150,34200,CANNED GOODS,Corn,228,191,1.27,2025-08-26 15:50:15
CANCOR7,25,150,30000,CANNED GOODS,Corn,200,175,1.07,2025-08-26 15:52:15
CANCOR8,25,150,57750,CANNED GOODS,Corn,385,364,1.85,2025-08-26 15:51:15
CANCOR9,25,150,59700,CANNED GOODS,Corn,398,287,1.22,2025-08-26 15:51:15
CANOTH1,25,400,111600,CANNED GOODS,Other legumes and vegetables,279,253,1.44,2025-08-26 15:54:15
CANOTH2,25,200,58200,CANNED GOODS,Other legumes and vegetables,291,223,2.52,2025-08-26 15:50:15
CANOTH3,25,500,139000,CANNED GOODS,Other legumes and vegetables,278,268,1.15,2025-08-26 15:51:15
CANOTH4,25,200,77800,CANNED GOODS,Other legumes and vegetables,389,378,2.95,2025-08-26 15:56:15
CANOTH5,25,200,32800,CANNED GOODS,Other legumes and vegetables,164,137,1.05,2025-08-26 15:47:15
CANOTH6,25,400,105600,CANNED GOODS,Other legumes and vegetables,264,245,2.79,2025-08-26 15:49:15
CANOTH7,25,400,95600,CANNED GOODS,Other legumes and vegetables,239,202,2.65,2025-08-26 15:54:15
CANOTH8,25,400,80800,CANNED GOODS,Other legumes and vegetables,202,178,1.18,2025-08-26 15:55:15
CANOTH9,25,400,84400,CANNED GOODS,Other legumes and vegetables,211,160,2.68,2025-08-26 15:54:15
CANOTH10,25,200,37000,CANNED GOODS,Other legumes and vegetables,185,130,2.22,2025-08-26 15:49:15
CANOTH11,25,400,156000,CANNED GOODS,Other legumes and vegetables,390,328,2.25,2025-08-26 15:48:15
CANOTH12,25,400,111200,CANNED GOODS,Other legumes and vegetables,278,272,2.02,2025-08-26 15:48:15
CANOTH13,25,400,99600,CANNED GOODS,Other legumes and vegetables,249,206,1.93,2025-08-26 15:47:15
CANOTH14,25,200,75600,CANNED GOODS,Other legumes and vegetables,378,374,2.13,2025-08-26 15:53:15
CANOTH15,25,500,197500,CANNED GOODS,Other legumes and vegetables,395,293,2.34,2025-08-26 15:54:15
CANOTH16,25,200,59200,CANNED GOODS,Other legumes and vegetables,296,256,2.75,2025-08-26 15:54:15
CANOTH17,25,400,114000,CANNED GOODS,Other legumes and vegetables,285,247,2.08,2025-08-26 15:54:15
CANOTH18,25,200,58600,CANNED GOODS,Other legumes and vegetables,293,213,1.53,2025-08-26 15:54:15
CANOTH19,25,500,78500,CANNED GOODS,Other legumes and vegetables,157,149,1.52,2025-08-26 15:56:15
CANOTH20,25,500,129500,CANNED GOODS,Other legumes and vegetables,259,248,2.01,2025-08-26 15:53:15
CANOTH21,25,200,62400,CANNED GOODS,Other legumes and vegetables,312,277,1.36,2025-08-26 15:47:15
CANOTH22,25,400,144800,CANNED GOODS,Other legumes and vegetables,362,328,1.99,2025-08-26 15:54:15
CANOTH23,25,400,134400,CANNED GOODS,Other legumes and vegetables,336,300,1.33,2025-08-26 15:51:15
CANVEG1,25,500,167000,CANNED GOODS,Vegetables in oil,334,262,3.07,2025-08-26 15:55:15
CANVEG2,25,150,28500,CANNED GOODS,Vegetables in oil,190,165,3.4,2025-08-26 15:50:15
CANVEG3,25,500,135500,CANNED GOODS,Vegetables in oil,271,257,4.22,2025-08-26 15:53:15
CANVEG4,25,250,64750,CANNED GOODS,Vegetables in oil,259,238,4.22,2025-08-26 15:55:15
CANVEG5,25,150,58650,CANNED GOODS,Vegetables in oil,391,375,3.97,2025-08-26 15:52:15
CANVEG6,25,500,172000,CANNED GOODS,Vegetables in oil,344,336,3.48,2025-08-26 15:50:15
CANVEG7,25,500,101500,CANNED GOODS,Vegetables in oil,203,201,3.42,2025-08-26 15:53:15
CANVEG8,25,250,57250,CANNED GOODS,Vegetables in oil,229,193,4.46,2025-08-26 15:47:15
CANVEG9,25,250,87750,CANNED GOODS,Vegetables in oil,351,309,5.96,2025-08-26 15:54:15
CANVEG10,25,500,89500,CANNED GOODS,Vegetables in oil,179,133,2.73,2025-08-26 15:53:15
CANVEG11,25,150,50100,CANNED GOODS,Vegetables in oil,334,293,5.91,2025-08-26 15:52:15
CANVEG12,25,500,171000,CANNED GOODS,Vegetables in oil,342,326,2.83,2025-08-26 15:50:15
CANVEG13,25,250,72250,CANNED GOODS,Vegetables in oil,289,218,5.62,2025-08-26 15:52:15
CANVEG14,25,500,119500,CANNED GOODS,Vegetables in oil,239,233,4.78,2025-08-26 15:53:15
CANVEG15,25,150,24750,CANNED GOODS,Vegetables in oil,165,127,3.76,2025-08-26 15:55:15
CANVEG16,25,150,42150,CANNED GOODS,Vegetables in oil,281,241,2.55,2025-08-26 15:49:15
CANVEG17,25,150,36150,CANNED GOODS,Vegetables in oil,241,234,2.85,2025-08-26 15:54:15
CANVEG18,25,150,25650,CANNED GOODS,Vegetables in oil,171,159,4.36,2025-08-26 15:52:15
CANVEG19,25,250,90750,CANNED GOODS,Vegetables in oil,363,283,3.84,2025-08-26 15:49:15
CANVEG20,25,150,48450,CANNED GOODS,Vegetables in oil,323,260,5.54,2025-08-26 15:51:15
CANVEG21,25,150,31200,CANNED GOODS,Vegetables in oil,208,180,5.05,2025-08-26 15:51:15
CANVEG22,25,250,63500,CANNED GOODS,Vegetables in oil,254,212,3.0,2025-08-26 15:50:15
CANVEG23,25,500,124500,CANNED GOODS,Vegetables in oil,249,205,5.01,2025-08-26 15:51:15
CANVEG24,25,150,39150,CANNED GOODS,Vegetables in oil,261,244,3.3,2025-08-26 15:49:15
CANVEG25,25,250,52500,CANNED GOODS,Vegetables in oil,210,187,5.43,2025-08-26 15:51:15
CANVEG26,25,500,184000,CANNED GOODS,Vegetables in oil,368,260,3.39,2025-08-26 15:56:15
CANVEG27,25,500,143500,CANNED GOODS,Vegetables in oil,287,244,5.29,2025-08-26 15:47:15
CANVEG28,25,250,44750,CANNED GOODS,Vegetables in oil,179,173,2.31,2025-08-26 15:48:15
CANVEG29,25,250,86250,CANNED GOODS,Vegetables in oil,345,340,4.05,2025-08-26 15:47:15
CANVEG30,25,500,129000,CANNED GOODS,Vegetables in oil,258,243,2.65,2025-08-26 15:48:15
CANVEG31,25,250,53250,CANNED GOODS,Vegetables in oil,213,174,4.75,2025-08-26 15:47:15
CANVEG32,25,500,96500,CANNED GOODS,Vegetables in oil,193,156,2.45,2025-08-26 15:53:15
CANVEG33,25,150,43200,CANNED GOODS,Vegetables in oil,288,214,3.68,2025-08-26 15:50:15
CANVEG34,25,500,126500,CANNED GOODS,Vegetables in oil,253,192,5.21,2025-08-26 15:50:15
CANVEG35,25,250,54000,CANNED GOODS,Vegetables in oil,216,182,5.22,2025-08-26 15:48:15
CANVEG36,25,250,44250,CANNED GOODS,Vegetables in oil,177,132,4.33,2025-08-26 15:54:15
CANVEG37,25,500,191500,CANNED GOODS,Vegetables in oil,383,282,2.77,2025-08-26 15:55:15
CANVEG38,25,500,84000,CANNED GOODS,Vegetables in oil,168,156,2.32,2025-08-26 15:56:15
CANVEG39,25,500,197000,CANNED GOODS,Vegetables in oil,394,301,2.99,2025-08-26 15:55:15
CANVEG40,25,500,95000,CANNED GOODS,Vegetables in oil,190,181,4.62,2025-08-26 15:53:15
CANVEG41,25,500,177000,CANNED GOODS,Vegetables in oil,354,323,5.51,2025-08-26 15:54:15
CANVEG1,25,500,86500,CANNED GOODS,Vegetables in vinegar,173,125,1.53,2025-08-26 15:48:15
CANVEG2,25,500,166000,CANNED GOODS,Vegetables in vinegar,332,250,3.97,2025-08-26 15:54:15
CANVEG3,25,500,89500,CANNED GOODS,Vegetables in vinegar,179,150,2.44,2025-08-26 15:48:15
CANVEG4,25,300,64500,CANNED GOODS,Vegetables in vinegar,215,203,1.62,2025-08-26 15:53:15
CANVEG5,25,500,127000,CANNED GOODS,Vegetables in vinegar,254,200,3.78,2025-08-26 15:47:15
CANVEG6,25,500,81500,CANNED GOODS,Vegetables in vinegar,163,135,3.16,2025-08-26 15:54:15
CANVEG7,25,300,53700,CANNED GOODS,Vegetables in vinegar,179,169,2.87,2025-08-26 15:52:15
CANVEG8,25,200,39400,CANNED GOODS,Vegetables in vinegar,197,151,2.95,2025-08-26 15:56:15
CANVEG9,25,500,95500,CANNED GOODS,Vegetables in vinegar,191,153,2.09,2025-08-26 15:51:15
CANVEG10,25,500,168500,CANNED GOODS,Vegetables in vinegar,337,325,3.08,2025-08-26 15:49:15
CANVEG11,25,500,75000,CANNED GOODS,Vegetables in vinegar,150,133,1.52,2025-08-26 15:53:15
CANVEG12,25,500,92000,CANNED GOODS,Vegetables in vinegar,184,129,2.85,2025-08-26 15:52:15
CANSWE1,25,500,134000,CANNED GOODS,Sweet and sour vegetables,268,218,1.56,2025-08-26 15:56:15
CANSWE2,25,300,101700,CANNED GOODS,Sweet and sour vegetables,339,251,1.95,2025-08-26 15:51:15
CANSWE3,25,500,93500,CANNED GOODS,Sweet and sour vegetables,187,135,2.9,2025-08-26 15:53:15
CANSWE4,25,200,74200,CANNED GOODS,Sweet and sour vegetables,371,295,2.28,2025-08-26 15:52:15
CANSWE5,25,200,72000,CANNED GOODS,Sweet and sour vegetables,360,319,2.52,2025-08-26 15:50:15
CANSWE6,25,300,69300,CANNED GOODS,Sweet and sour vegetables,231,181,2.24,2025-08-26 15:54:15
CANSWE7,25,200,64200,CANNED GOODS,Sweet and sour vegetables,321,301,2.99,2025-08-26 15:52:15
CANSWE8,25,200,65800,CANNED GOODS,Sweet and sour vegetables,329,299,3.25,2025-08-26 15:48:15
CANOLI1,25,100,38500,CANNED GOODS,Olives,385,348,1.71,2025-08-26 15:56:15
CANOLI2,25,400,164000,CANNED GOODS,Olives,410,385,3.14,2025-08-26 15:55:15
CANOLI3,25,100,22600,CANNED GOODS,Olives,226,210,3.74,2025-08-26 15:49:15
CANOLI4,25,200,60800,CANNED GOODS,Olives,304,300,2.43,2025-08-26 15:53:15
CANOLI5,25,200,60200,CANNED GOODS,Olives,301,283,4.42,2025-08-26 15:49:15
CANOLI6,25,400,195200,CANNED GOODS,Olives,488,487,4.74,2025-08-26 15:56:15
CANOLI7,25,400,106400,CANNED GOODS,Olives,266,205,3.66,2025-08-26 15:51:15
CANOLI8,25,100,41100,CANNED GOODS,Olives,411,394,4.94,2025-08-26 15:53:15
CANOLI9,25,100,33500,CANNED GOODS,Olives,335,270,4.22,2025-08-26 15:51:15
CANOLI10,25,400,170800,CANNED GOODS,Olives,427,379,3.68,2025-08-26 15:55:15
CANOLI11,25,200,48400,CANNED GOODS,Olives,242,228,1.71,2025-08-26 15:49:15
CANOLI12,25,100,45200,CANNED GOODS,Olives,452,419,4.38,2025-08-26 15:47:15
CANOLI13,25,400,153600,CANNED GOODS,Olives,384,356,2.74,2025-08-26 15:53:15
CANOLI14,25,100,49400,CANNED GOODS,Olives,494,414,2.52,2025-08-26 15:48:15
CANOLI15,25,100,48700,CANNED GOODS,Olives,487,448,2.42,2025-08-26 15:55:15
CANOLI16,25,200,61400,CANNED GOODS,Olives,307,289,4.04,2025-08-26 15:47:15
CANOLI17,25,200,88400,CANNED GOODS,Olives,442,386,2.02,2025-08-26 15:49:15
CANOLI18,25,200,71600,CANNED GOODS,Olives,358,285,2.85,2025-08-26 15:49:15
CANOLI19,25,400,96400,CANNED GOODS,Olives,241,202,2.33,2025-08-26 15:52:15
CANOLI20,25,400,90000,CANNED GOODS,Olives,225,182,4.9,2025-08-26 15:51:15
CANOLI21,25,100,29600,CANNED GOODS,Olives,296,238,1.66,2025-08-26 15:54:15
CANOLI22,25,100,32200,CANNED GOODS,Olives,322,284,3.47,2025-08-26 15:51:15
CANOLI23,25,200,48000,CANNED GOODS,Olives,240,197,2.63,2025-08-26 15:53:15
CANOLI24,25,100,45400,CANNED GOODS,Olives,454,435,3.07,2025-08-26 15:53:15
CANOLI25,25,200,76400,CANNED GOODS,Olives,382,366,2.01,2025-08-26 15:56:15
CANOLI26,25,400,108400,CANNED GOODS,Olives,271,251,2.74,2025-08-26 15:49:15
CANOLI27,25,100,32200,CANNED GOODS,Olives,322,246,2.4,2025-08-26 15:54:15
CANOLI28,25,100,38200,CANNED GOODS,Olives,382,321,4.39,2025-08-26 15:49:15
CANOLI29,25,400,82800,CANNED GOODS,Olives,207,144,3.82,2025-08-26 15:53:15
CANOLI30,25,400,184800,CANNED GOODS,Olives,462,429,1.77,2025-08-26 15:56:15
CANOLI31,25,200,92000,CANNED GOODS,Olives,460,395,1.57,2025-08-26 15:54:15
CANOLI32,25,100,49900,CANNED GOODS,Olives,499,463,3.06,2025-08-26 15:50:15
CANCON1,25,500,99500,CANNED GOODS,Condiriso,199,169,3.53,2025-08-26 15:53:15
CANCON2,25,250,72000,CANNED GOODS,Condiriso,288,254,3.29,2025-08-26 15:48:15
CANCON3,25,250,51250,CANNED GOODS,Condiriso,205,191,3.77,2025-08-26 15:52:15
CANCON4,25,250,46500,CANNED GOODS,Condiriso,186,154,3.59,2025-08-26 15:47:15
CANCON5,25,500,166500,CANNED GOODS,Condiriso,333,272,2.66,2025-08-26 15:51:15
CANCON6,25,500,189500,CANNED GOODS,Condiriso,379,305,1.8,2025-08-26 15:51:15
CANCON7,25,250,51250,CANNED GOODS,Condiriso,205,184,2.02,2025-08-26 15:47:15
CANCON8,25,500,156500,CANNED GOODS,Condiriso,313,230,2.98,2025-08-26 15:50:15
CANCON9,25,250,61250,CANNED GOODS,Condiriso,245,244,3.95,2025-08-26 15:55:15
CANCON10,25,250,53000,CANNED GOODS,Condiriso,212,167,1.69,2025-08-26 15:50:15
CANCON11,25,500,96000,CANNED GOODS,Condiriso,192,141,1.76,2025-08-26 15:53:15
CANCAP1,25,200,31200,CANNED GOODS,Capers,156,145,2.34,2025-08-26 15:48:15
CANCAP2,25,100,18600,CANNED GOODS,Capers,186,134,1.02,2025-08-26 15:50:15
CANCAP3,25,200,38200,CANNED GOODS,Capers,191,155,1.21,2025-08-26 15:49:15
CANCAP4,25,200,79200,CANNED GOODS,Capers,396,320,1.01,2025-08-26 15:48:15
CANCAP5,25,200,36200,CANNED GOODS,Capers,181,157,1.87,2025-08-26 15:47:15
CANCAP6,25,50,8950,CANNED GOODS,Capers,179,164,1.73,2025-08-26 15:50:15
CANCAP7,25,200,57200,CANNED GOODS,Capers,286,220,1.59,2025-08-26 15:52:15
CANCAP8,25,200,56800,CANNED GOODS,Capers,284,249,1.7,2025-08-26 15:56:15
CANDRI1,25,50,12400,CANNED GOODS,Dried mushrooms,248,194,5.33,2025-08-26 15:50:15
CANDRI2,25,50,8400,CANNED GOODS,Dried mushrooms,168,163,3.86,2025-08-26 15:52:15
CANDRI3,25,100,23400,CANNED GOODS,Dried mushrooms,234,177,2.84,2025-08-26 15:56:15
CANDRI4,25,100,15900,CANNED GOODS,Dried mushrooms,159,118,5.82,2025-08-26 15:50:15
CANDRI5,25,20,3800,CANNED GOODS,Dried mushrooms,190,189,4.46,2025-08-26 15:49:15
CANCAN1,25,250,88750,CANNED GOODS,Canned meat,355,331,3.34,2025-08-26 15:50:15
CANCAN2,25,100,28400,CANNED GOODS,Canned meat,284,243,3.82,2025-08-26 15:48:15
CANCAN3,25,50,14200,CANNED GOODS,Canned meat,284,268,3.88,2025-08-26 15:53:15
CANCAN4,25,250,55000,CANNED GOODS,Canned meat,220,210,1.72,2025-08-26 15:51:15
CANCAN5,25,100,29200,CANNED GOODS,Canned meat,292,284,1.6,2025-08-26 15:54:15
CANCAN6,25,250,92000,CANNED GOODS,Canned meat,368,316,1.9,2025-08-26 15:56:15
CANCAN7,25,250,83000,CANNED GOODS,Canned meat,332,276,3.9,2025-08-26 15:54:15
CANCAN8,25,250,84250,CANNED GOODS,Canned meat,337,247,2.26,2025-08-26 15:53:15
CANCAN9,25,50,18550,CANNED GOODS,Canned meat,371,262,3.06,2025-08-26 15:56:15
CANCAN10,25,250,72000,CANNED GOODS,Canned meat,288,244,2.11,2025-08-26 15:48:15
CANCAN11,25,50,18800,CANNED GOODS,Canned meat,376,266,3.3,2025-08-26 15:55:15
CANCAN12,25,50,7700,CANNED GOODS,Canned meat,154,138,2.04,2025-08-26 15:55:15
CANTUN1,25,200,40400,CANNED GOODS,Tuna in oil,202,185,1.64,2025-08-26 15:55:15
CANTUN2,25,200,108200,CANNED GOODS,Tuna in oil,541,539,2.93,2025-08-26 15:55:15
CANTUN3,25,200,49400,CANNED GOODS,Tuna in oil,247,213,2.34,2025-08-26 15:54:15
CANTUN4,25,80,30320,CANNED GOODS,Tuna in oil,379,306,1.73,2025-08-26 15:48:15
CANTUN5,25,80,43840,CANNED GOODS,Tuna in oil,548,412,2.78,2025-08-26 15:54:15
CANTUN6,25,200,56000,CANNED GOODS,Tuna in oil,280,278,1.34,2025-08-26 15:55:15
CANTUN7,25,80,39680,CANNED GOODS,Tuna in oil,496,415,2.9,2025-08-26 15:53:15
CANTUN8,25,160,44960,CANNED GOODS,Tuna in oil,281,201,2.93,2025-08-26 15:53:15
CANTUN9,25,200,88400,CANNED GOODS,Tuna in oil,442,376,1.73,2025-08-26 15:47:15
CANTUN10,25,160,84160,CANNED GOODS,Tuna in oil,526,496,1.45,2025-08-26 15:53:15
CANTUN11,25,80,29440,CANNED GOODS,Tuna in oil,368,265,1.88,2025-08-26 15:50:15
CANTUN12,25,80,39440,CANNED GOODS,Tuna in oil,493,367,2.34,2025-08-26 15:53:15
CANTUN13,25,80,45440,CANNED GOODS,Tuna in oil,568,418,1.07,2025-08-26 15:52:15
CANTUN14,25,160,60320,CANNED GOODS,Tuna in oil,377,279,1.14,2025-08-26 15:47:15
CANTUN15,25,200,101800,CANNED GOODS,Tuna in oil,509,461,1.69,2025-08-26 15:55:15
CANTUN16,25,160,71840,CANNED GOODS,Tuna in oil,449,397,2.57,2025-08-26 15:53:15
CANTUN17,25,120,41280,CANNED GOODS,Tuna in oil,344,336,1.67,2025-08-26 15:47:15
CANTUN18,25,160,46560,CANNED GOODS,Tuna in oil,291,266,1.79,2025-08-26 15:51:15
