shelf_id,aisle,item_weight,shelf_weight,item_category,item_subcategory,item_visibility,maximum_stock,current_stock,item_price,time_stamp
VINWHI5,22,1000,30000,VINEGAR AND OIL,White vinegar,0.135436,30,28,1.97,2025-08-25 16:02:36
VINWHI6,22,500,13000,VINEGAR AND OIL,White vinegar,0.141059,26,22,2.49,2025-08-25 16:07:36
VINWHI7,22,1000,34000,VINEGAR AND OIL,White vinegar,0.053994,34,27,1.87,2025-08-25 16:08:36
VINWHI8,22,1000,35000,VINEGAR AND OIL,White vinegar,0.15108,35,26,2.27,2025-08-25 16:10:36
VINWHI9,22,750,27750,VINEGAR AND OIL,White vinegar,0.126453,37,34,2.2,2025-08-25 16:09:36
VINWHI10,22,500,9000,VINEGAR AND OIL,White vinegar,0.154869,18,13,2.29,2025-08-25 16:07:36
VINBAL1,22,750,14250,VINEGAR AND OIL,Balsamic vinegar,0.123531,19,15,5.44,2025-08-25 16:03:36
VINBAL2,22,500,5500,VINEGAR AND OIL,Balsamic vinegar,0.089893,11,10,7.39,2025-08-25 16:06:36
VINBAL3,22,500,5500,VINEGAR AND OIL,Balsamic vinegar,0.184465,11,7,9.16,2025-08-25 16:04:36
VINBAL4,22,500,9000,VINEGAR AND OIL,Balsamic vinegar,0.177804,18,17,5.27,2025-08-25 16:05:36
VINBAL5,22,500,14000,VINEGAR AND OIL,Balsamic vinegar,0.089069,28,23,8.48,2025-08-25 16:10:36
VINBAL6,22,750,18750,VINEGAR AND OIL,Balsamic vinegar,0.095894,25,24,9.58,2025-08-25 16:08:36
VINBAL7,22,750,12750,VINEGAR AND OIL,Balsamic vinegar,0.121092,17,16,6.85,2025-08-25 16:08:36
VINBAL8,22,750,7500,VINEGAR AND OIL,Balsamic vinegar,0.111793,10,7,4.87,2025-08-25 16:09:36
VINBAL9,22,250,6500,VINEGAR AND OIL,Balsamic vinegar,0.18168,26,23,5.35,2025-08-25 16:04:36
VINVIN1,22,250,5750,VINEGAR AND OIL,Vinegar-condiments,0.107185,23,18,3.44,2025-08-25 16:10:36
VINVIN2,22,250,4250,VINEGAR AND OIL,Vinegar-condiments,0.057308,17,13,3.07,2025-08-25 16:02:36
VINVIN3,22,250,5000,VINEGAR AND OIL,Vinegar-condiments,0.138404,20,18,4.75,2025-08-25 16:02:36
VINVIN4,22,250,7250,VINEGAR AND OIL,Vinegar-condiments,0.164133,29,28,4.02,2025-08-25 16:10:36
VINVIN5,22,250,3250,VINEGAR AND OIL,Vinegar-condiments,0.11965,13,10,2.19,2025-08-25 16:10:36
VINVIN6,22,750,12750,VINEGAR AND OIL,Vinegar-condiments,0.083802,17,13,4.86,2025-08-25 16:03:36
VINVIN7,22,500,7000,VINEGAR AND OIL,Vinegar-condiments,0.089726,14,13,1.89,2025-08-25 16:06:36
VINVIN8,22,250,3000,VINEGAR AND OIL,Vinegar-condiments,0.070194,12,10,3.07,2025-08-25 16:03:36
VINVIN9,22,750,8250,VINEGAR AND OIL,Vinegar-condiments,0.127643,11,7,2.88,2025-08-25 16:04:36
VINVIN10,22,500,8000,VINEGAR AND OIL,Vinegar-condiments,0.145023,16,11,4.58,2025-08-25 16:04:36
VINVIN11,22,750,16500,VINEGAR AND OIL,Vinegar-condiments,0.099875,22,20,4.91,2025-08-25 16:08:36
VINVIN12,22,750,19500,VINEGAR AND OIL,Vinegar-condiments,0.189817,26,18,1.62,2025-08-25 16:05:36
VINOLI1,22,2000,28000,VINEGAR AND OIL,Olive oil,0.07758,14,13,18.97,2025-08-25 16:04:36
VINOLI2,22,750,6000,VINEGAR AND OIL,Olive oil,0.050052,8,7,13.38,2025-08-25 16:09:36
VINOLI3,22,750,7500,VINEGAR AND OIL,Olive oil,0.193728,10,8,7.58,2025-08-25 16:01:36
VINOLI4,22,1000,6000,VINEGAR AND OIL,Olive oil,0.056985,6,4,8.78,2025-08-25 16:06:36
VINOLI5,22,750,6750,VINEGAR AND OIL,Olive oil,0.094996,9,6,5.95,2025-08-25 16:10:36
VINOLI6,22,750,9750,VINEGAR AND OIL,Olive oil,0.153868,13,12,7.04,2025-08-25 16:04:36
VINOLI7,22,2000,16000,VINEGAR AND OIL,Olive oil,0.130628,8,6,13.19,2025-08-25 16:01:36
VINOLI8,22,1000,14000,VINEGAR AND OIL,Olive oil,0.168669,14,10,5.9,2025-08-25 16:10:36
VINOLI9,22,2000,18000,VINEGAR AND OIL,Olive oil,0.119632,9,7,12.5,2025-08-25 16:01:36
VINOLI10,22,1000,10000,VINEGAR AND OIL,Olive oil,0.056408,10,9,15.65,2025-08-25 16:07:36
VINOLI11,22,2000,24000,VINEGAR AND OIL,Olive oil,0.125469,12,9,10.98,2025-08-25 16:08:36
VINOLI12,22,1000,9000,VINEGAR AND OIL,Olive oil,0.173667,9,7,5.14,2025-08-25 16:07:36
VINOLI13,22,500,6500,VINEGAR AND OIL,Olive oil,0.152203,13,10,19.81,2025-08-25 16:05:36
VINOLI14,22,2000,28000,VINEGAR AND OIL,Olive oil,0.074754,14,12,14.09,2025-08-25 16:07:36
VINOLI15,22,750,6750,VINEGAR AND OIL,Olive oil,0.189268,9,7,15.3,2025-08-25 16:01:36
VINOLI16,22,1000,8000,VINEGAR AND OIL,Olive oil,0.194731,8,7,9.73,2025-08-25 16:02:36
VINOLI17,22,750,6000,VINEGAR AND OIL,Olive oil,0.083224,8,7,9.64,2025-08-25 16:04:36
VINOLI18,22,1000,14000,VINEGAR AND OIL,Olive oil,0.085815,14,10,7.82,2025-08-25 16:05:36
VINOLI19,22,2000,22000,VINEGAR AND OIL,Olive oil,0.054443,11,7,5.37,2025-08-25 16:04:36
VINOLI20,22,500,7000,VINEGAR AND OIL,Olive oil,0.123982,14,11,8.96,2025-08-25 16:07:36
VINOLI21,22,1000,12000,VINEGAR AND OIL,Olive oil,0.108803,12,11,9.4,2025-08-25 16:07:36
VINOLI22,22,750,8250,VINEGAR AND OIL,Olive oil,0.151128,11,8,14.09,2025-08-25 16:05:36
VINOLI23,22,1000,11000,VINEGAR AND OIL,Olive oil,0.190502,11,8,5.95,2025-08-25 16:07:36
VINOLI24,22,2000,12000,VINEGAR AND OIL,Olive oil,0.063109,6,5,12.07,2025-08-25 16:04:36
VINOLI25,22,1000,11000,VINEGAR AND OIL,Olive oil,0.103752,11,10,11.89,2025-08-25 16:07:36
VINOLI26,22,500,6000,VINEGAR AND OIL,Olive oil,0.059681,12,10,17.43,2025-08-25 16:10:36
VINOLI27,22,2000,18000,VINEGAR AND OIL,Olive oil,0.1562,9,8,16.77,2025-08-25 16:10:36
VINOLI28,22,500,3500,VINEGAR AND OIL,Olive oil,0.068364,7,6,8.94,2025-08-25 16:01:36
VINOLI29,22,500,4500,VINEGAR AND OIL,Olive oil,0.093437,9,7,18.59,2025-08-25 16:03:36
VINOLI30,22,2000,12000,VINEGAR AND OIL,Olive oil,0.145304,6,4,12.55,2025-08-25 16:06:36
VINOLI31,22,750,4500,VINEGAR AND OIL,Olive oil,0.052266,6,5,8.22,2025-08-25 16:07:36
VINOLI32,22,500,5500,VINEGAR AND OIL,Olive oil,0.186857,11,9,17.09,2025-08-25 16:03:36
VINOLI33,22,2000,18000,VINEGAR AND OIL,Olive oil,0.129892,9,7,15.76,2025-08-25 16:06:36
VINOLI34,22,2000,24000,VINEGAR AND OIL,Olive oil,0.148138,12,10,11.4,2025-08-25 16:09:36
VINOLI35,22,750,9000,VINEGAR AND OIL,Olive oil,0.198585,12,8,17.7,2025-08-25 16:07:36
VINOLI36,22,1000,8000,VINEGAR AND OIL,Olive oil,0.135935,8,6,12.88,2025-08-25 16:05:36
VINOLI37,22,500,4000,VINEGAR AND OIL,Olive oil,0.115818,8,7,8.88,2025-08-25 16:07:36
VINOLI38,22,2000,16000,VINEGAR AND OIL,Olive oil,0.155846,8,6,12.44,2025-08-25 16:07:36
VINOLI39,22,500,5500,VINEGAR AND OIL,Olive oil,0.10541,11,8,15.24,2025-08-25 16:06:36
VINOLI40,22,750,6750,VINEGAR AND OIL,Olive oil,0.100196,9,8,8.3,2025-08-25 16:09:36
VINOLI41,22,500,4500,VINEGAR AND OIL,Olive oil,0.16192,9,7,19.14,2025-08-25 16:01:36
VINOLI42,22,2000,26000,VINEGAR AND OIL,Olive oil,0.162074,13,12,15.87,2025-08-25 16:06:36
VINOLI43,22,500,4500,VINEGAR AND OIL,Olive oil,0.077836,9,8,14.99,2025-08-25 16:06:36
VINOLI44,22,2000,22000,VINEGAR AND OIL,Olive oil,0.191582,11,9,10.34,2025-08-25 16:10:36
VINOLI45,22,2000,28000,VINEGAR AND OIL,Olive oil,0.066489,14,13,11.37,2025-08-25 16:06:36
VINOLI46,22,1000,8000,VINEGAR AND OIL,Olive oil,0.052983,8,6,16.15,2025-08-25 16:04:36
VINCOR1,22,500,11000,VINEGAR AND OIL,Corn oil,0.181884,22,19,4.95,2025-08-25 16:09:36
VINCOR2,22,1000,17000,VINEGAR AND OIL,Corn oil,0.084293,17,13,2.24,2025-08-25 16:02:36
VINCOR3,22,500,7500,VINEGAR AND OIL,Corn oil,0.179107,15,11,3.77,2025-08-25 16:03:36
VINCOR4,22,1500,31500,VINEGAR AND OIL,Corn oil,0.161286,21,14,3.26,2025-08-25 16:05:36
VINCOR5,22,1000,16000,VINEGAR AND OIL,Corn oil,0.12038,16,13,2.7,2025-08-25 16:04:36
VINPEA1,22,500,10500,VINEGAR AND OIL,Peanut oil,0.156581,21,20,4.31,2025-08-25 16:01:36
VINPEA2,22,500,8000,VINEGAR AND OIL,Peanut oil,0.1709,16,12,3.02,2025-08-25 16:08:36
VINPEA3,22,1500,25500,VINEGAR AND OIL,Peanut oil,0.057963,17,15,4.18,2025-08-25 16:06:36
VINPEA4,22,500,6000,VINEGAR AND OIL,Peanut oil,0.12824,12,11,2.85,2025-08-25 16:09:36
VINSOY1,22,1000,16000,VINEGAR AND OIL,Soybean oil,0.196837,16,15,4.24,2025-08-25 16:01:36
VINSOY2,22,1000,17000,VINEGAR AND OIL,Soybean oil,0.199567,17,13,4.33,2025-08-25 16:02:36
VINSUN1,22,1500,34500,VINEGAR AND OIL,Sunflower oil,0.05044,23,19,2.4,2025-08-25 16:06:36
VINSUN2,22,1500,30000,VINEGAR AND OIL,Sunflower oil,0.156682,20,19,2.08,2025-08-25 16:06:36
VINSUN3,22,1500,24000,VINEGAR AND OIL,Sunflower oil,0.172234,16,12,2.02,2025-08-25 16:04:36
VINSUN4,22,1500,19500,VINEGAR AND OIL,Sunflower oil,0.148925,13,10,1.55,2025-08-25 16:09:36
VINSUN5,22,500,7000,VINEGAR AND OIL,Sunflower oil,0.131165,14,10,3.52,2025-08-25 16:10:36
VINSUN6,22,1500,24000,VINEGAR AND OIL,Sunflower oil,0.071352,16,14,3.75,2025-08-25 16:01:36
VINFRY1,22,1000,11000,VINEGAR AND OIL,Frying oil,0.072055,11,7,4.57,2025-08-25 16:03:36
VINFRY2,22,500,8000,VINEGAR AND OIL,Frying oil,0.129509,16,11,5.27,2025-08-25 16:06:36
VINFRY3,22,500,8000,VINEGAR AND OIL,Frying oil,0.085955,16,14,3.41,2025-08-25 16:09:36
VINFRY4,22,500,8000,VINEGAR AND OIL,Frying oil,0.116026,16,13,3.1,2025-08-25 16:03:36
SAVCHI1,23,262,11790,SAVORY SNACKS,Chips and similar,0.1151,45,37,3.54,2025-08-25 16:03:36
SAVCHI2,23,108,5940,SAVORY SNACKS,Chips and similar,0.056104,55,53,2.67,2025-08-25 16:09:36
SAVCHI3,23,61,3538,SAVORY SNACKS,Chips and similar,0.091686,58,50,2.61,2025-08-25 16:10:36
SAVCHI4,23,55,1430,SAVORY SNACKS,Chips and similar,0.140256,26,23,1.38,2025-08-25 16:08:36
SAVCHI5,23,139,2919,SAVORY SNACKS,Chips and similar,0.152544,21,16,1.33,2025-08-25 16:01:36
SAVCHI6,23,223,6467,SAVORY SNACKS,Chips and similar,0.056215,29,21,3.32,2025-08-25 16:03:36
SAVCHI7,23,221,11713,SAVORY SNACKS,Chips and similar,0.145028,53,39,2.05,2025-08-25 16:09:36
SAVCHI8,23,271,6233,SAVORY SNACKS,Chips and similar,0.053692,23,17,3.57,2025-08-25 16:07:36
SAVCHI9,23,75,1800,SAVORY SNACKS,Chips and similar,0.118956,24,21,1.49,2025-08-25 16:07:36
SAVCHI10,23,78,2340,SAVORY SNACKS,Chips and similar,0.173623,30,26,2.7,2025-08-25 16:05:36
SAVCHI11,23,185,4995,SAVORY SNACKS,Chips and similar,0.050298,27,19,1.05,2025-08-25 16:07:36
SAVCHI12,23,155,6510,SAVORY SNACKS,Chips and similar,0.064117,42,41,3.2,2025-08-25 16:10:36
SAVCHI13,23,102,3366,SAVORY SNACKS,Chips and similar,0.140666,33,31,1.34,2025-08-25 16:08:36
SAVCHI14,23,235,7990,SAVORY SNACKS,Chips and similar,0.136939,34,31,3.69,2025-08-25 16:07:36
SAVCHI15,23,66,3828,SAVORY SNACKS,Chips and similar,0.065882,58,46,2.53,2025-08-25 16:05:36
SAVCHI16,23,299,13754,SAVORY SNACKS,Chips and similar,0.075364,46,39,3.15,2025-08-25 16:01:36
SAVCHI17,23,229,12824,SAVORY SNACKS,Chips and similar,0.122149,56,41,1.97,2025-08-25 16:03:36
SAVCHI18,23,169,7943,SAVORY SNACKS,Chips and similar,0.053459,47,34,1.41,2025-08-25 16:07:36
SAVCHI19,23,160,5120,SAVORY SNACKS,Chips and similar,0.154917,32,25,2.45,2025-08-25 16:07:36
SAVCHI20,23,107,5243,SAVORY SNACKS,Chips and similar,0.163071,49,42,2.43,2025-08-25 16:06:36
SAVCHI21,23,260,5200,SAVORY SNACKS,Chips and similar,0.120663,20,16,2.48,2025-08-25 16:05:36
SAVCHI22,23,55,2640,SAVORY SNACKS,Chips and similar,0.061753,48,45,2.44,2025-08-25 16:10:36
SAVCHI23,23,99,5544,SAVORY SNACKS,Chips and similar,0.126089,56,50,2.66,2025-08-25 16:02:36
SAVCHI24,23,249,14193,SAVORY SNACKS,Chips and similar,0.172005,57,55,3.52,2025-08-25 16:06:36
SAVCHI25,23,295,8850,SAVORY SNACKS,Chips and similar,0.095648,30,24,1.66,2025-08-25 16:10:36
SAVCHI26,23,218,5450,SAVORY SNACKS,Chips and similar,0.122935,25,24,1.12,2025-08-25 16:02:36
SAVCHI27,23,173,5190,SAVORY SNACKS,Chips and similar,0.149413,30,27,3.0,2025-08-25 16:08:36
SAVCHI28,23,248,14632,SAVORY SNACKS,Chips and similar,0.173116,59,45,2.21,2025-08-25 16:06:36
SAVCHI29,23,204,10608,SAVORY SNACKS,Chips and similar,0.178656,52,44,1.11,2025-08-25 16:05:36
SAVCHI30,23,221,10166,SAVORY SNACKS,Chips and similar,0.126144,46,40,2.96,2025-08-25 16:04:36
SAVCHI31,23,93,2418,SAVORY SNACKS,Chips and similar,0.052302,26,20,1.26,2025-08-25 16:06:36
SAVCHI32,23,160,3680,SAVORY SNACKS,Chips and similar,0.173326,23,19,2.07,2025-08-25 16:06:36
SAVCHI33,23,209,11077,SAVORY SNACKS,Chips and similar,0.174105,53,48,2.38,2025-08-25 16:03:36
SAVCHI34,23,216,6696,SAVORY SNACKS,Chips and similar,0.133845,31,24,1.25,2025-08-25 16:10:36
SAVCHI35,23,263,7627,SAVORY SNACKS,Chips and similar,0.126691,29,28,1.9,2025-08-25 16:10:36
SAVCHI36,23,265,11130,SAVORY SNACKS,Chips and similar,0.068344,42,33,1.22,2025-08-25 16:04:36
SAVCHI37,23,103,2266,SAVORY SNACKS,Chips and similar,0.135341,22,21,1.41,2025-08-25 16:04:36
SAVCHI38,23,129,4257,SAVORY SNACKS,Chips and similar,0.14935,33,27,2.95,2025-08-25 16:10:36
SAVCHI39,23,94,4700,SAVORY SNACKS,Chips and similar,0.123934,50,35,2.6,2025-08-25 16:07:36
SAVCHI40,23,265,7950,SAVORY SNACKS,Chips and similar,0.139082,30,24,1.79,2025-08-25 16:09:36
SAVCHI41,23,177,9912,SAVORY SNACKS,Chips and similar,0.104909,56,52,1.18,2025-08-25 16:06:36
SAVCHI42,23,233,10252,SAVORY SNACKS,Chips and similar,0.194972,44,35,3.16,2025-08-25 16:09:36
SAVCHI43,23,111,6327,SAVORY SNACKS,Chips and similar,0.073965,57,50,3.34,2025-08-25 16:08:36
SAVCHI44,23,158,4898,SAVORY SNACKS,Chips and similar,0.14394,31,21,1.13,2025-08-25 16:10:36
SAVCHI45,23,296,14208,SAVORY SNACKS,Chips and similar,0.071738,48,44,1.88,2025-08-25 16:02:36
SAVCHI46,23,153,7803,SAVORY SNACKS,Chips and similar,0.103352,51,38,3.76,2025-08-25 16:01:36
SAVCHI47,23,98,4312,SAVORY SNACKS,Chips and similar,0.179022,44,42,2.06,2025-08-25 16:06:36
SAVCHI48,23,190,4750,SAVORY SNACKS,Chips and similar,0.162389,25,22,3.56,2025-08-25 16:09:36
SAVCHI49,23,271,10027,SAVORY SNACKS,Chips and similar,0.150622,37,31,1.03,2025-08-25 16:07:36
SAVCHI50,23,243,11421,SAVORY SNACKS,Chips and similar,0.098064,47,43,1.06,2025-08-25 16:09:36
SAVCHI51,23,195,5460,SAVORY SNACKS,Chips and similar,0.131047,28,22,1.56,2025-08-25 16:06:36
SAVCHI52,23,219,7008,SAVORY SNACKS,Chips and similar,0.06097,32,30,2.97,2025-08-25 16:07:36
SAVCHI53,23,170,5610,SAVORY SNACKS,Chips and similar,0.17002,33,27,2.96,2025-08-25 16:03:36
SAVCHI54,23,59,2419,SAVORY SNACKS,Chips and similar,0.184451,41,39,3.76,2025-08-25 16:02:36
SAVCHI55,23,135,4725,SAVORY SNACKS,Chips and similar,0.145843,35,28,2.49,2025-08-25 16:06:36
SAVCHI56,23,194,11252,SAVORY SNACKS,Chips and similar,0.142194,58,45,3.07,2025-08-25 16:09:36
SAVCHI57,23,221,13039,SAVORY SNACKS,Chips and similar,0.111654,59,57,2.32,2025-08-25 16:06:36
SAVCHI58,23,185,8880,SAVORY SNACKS,Chips and similar,0.065106,48,44,1.64,2025-08-25 16:10:36
SAVCHI59,23,68,3876,SAVORY SNACKS,Chips and similar,0.108335,57,56,2.82,2025-08-25 16:04:36
SAVCHI60,23,223,10927,SAVORY SNACKS,Chips and similar,0.059887,49,41,2.87,2025-08-25 16:05:36
SAVCHI61,23,248,11904,SAVORY SNACKS,Chips and similar,0.169908,48,36,1.72,2025-08-25 16:08:36
SAVCHI62,23,75,2625,SAVORY SNACKS,Chips and similar,0.191103,35,31,3.58,2025-08-25 16:05:36
SAVCHI63,23,167,8684,SAVORY SNACKS,Chips and similar,0.058213,52,37,3.47,2025-08-25 16:03:36
SAVCHI64,23,252,10836,SAVORY SNACKS,Chips and similar,0.059359,43,37,3.09,2025-08-25 16:05:36
SAVPOP1,23,500,16000,SAVORY SNACKS,Popcorn,0.107733,32,28,1.4,2025-08-25 16:02:36
SAVPOP2,23,100,3800,SAVORY SNACKS,Popcorn,0.129208,38,36,2.38,2025-08-25 16:03:36
SAVPOP3,23,250,6250,SAVORY SNACKS,Popcorn,0.050651,25,21,2.83,2025-08-25 16:05:36
SAVPOP4,23,100,3600,SAVORY SNACKS,Popcorn,0.096855,36,33,1.45,2025-08-25 16:02:36
SAVPOP5,23,250,6000,SAVORY SNACKS,Popcorn,0.154692,24,21,1.01,2025-08-25 16:01:36
SAVPOP6,23,500,18000,SAVORY SNACKS,Popcorn,0.100035,36,32,2.12,2025-08-25 16:05:36
SAVPOP7,23,500,19500,SAVORY SNACKS,Popcorn,0.166081,39,32,1.19,2025-08-25 16:07:36
SAVPOP8,23,250,5000,SAVORY SNACKS,Popcorn,0.065912,20,18,2.83,2025-08-25 16:04:36
SAVTOA1,23,190,6840,SAVORY SNACKS,Toasted snacks,0.119476,36,30,3.54,2025-08-25 16:03:36
SAVTOA2,23,158,5214,SAVORY SNACKS,Toasted snacks,0.199662,33,29,2.61,2025-08-25 16:06:36
SAVTOA3,23,82,2542,SAVORY SNACKS,Toasted snacks,0.17583,31,22,3.79,2025-08-25 16:03:36
SAVTOA4,23,128,4864,SAVORY SNACKS,Toasted snacks,0.179893,38,37,3.53,2025-08-25 16:06:36
SAVTOA5,23,235,6580,SAVORY SNACKS,Toasted snacks,0.104325,28,21,1.52,2025-08-25 16:08:36
SAVTOA6,23,183,4209,SAVORY SNACKS,Toasted snacks,0.057338,23,19,3.25,2025-08-25 16:10:36
SAVTOA7,23,192,4608,SAVORY SNACKS,Toasted snacks,0.086373,24,22,2.5,2025-08-25 16:09:36
SAVTOA8,23,113,4181,SAVORY SNACKS,Toasted snacks,0.140955,37,27,2.18,2025-08-25 16:03:36
SAVTOA9,23,211,3587,SAVORY SNACKS,Toasted snacks,0.144901,17,14,1.94,2025-08-25 16:01:36
SAVTOA10,23,105,2100,SAVORY SNACKS,Toasted snacks,0.120112,20,14,2.73,2025-08-25 16:03:36
SAVTOA11,23,165,5610,SAVORY SNACKS,Toasted snacks,0.170574,34,29,1.85,2025-08-25 16:03:36
SAVTOA12,23,154,4312,SAVORY SNACKS,Toasted snacks,0.178039,28,24,1.63,2025-08-25 16:06:36
SAVTOA13,23,210,4200,SAVORY SNACKS,Toasted snacks,0.095983,20,14,1.69,2025-08-25 16:03:36
SAVTOA14,23,104,3952,SAVORY SNACKS,Toasted snacks,0.053432,38,37,2.31,2025-08-25 16:03:36
SAVTOA15,23,179,3401,SAVORY SNACKS,Toasted snacks,0.149641,19,16,3.78,2025-08-25 16:04:36
SAVTOA16,23,181,4887,SAVORY SNACKS,Toasted snacks,0.089652,27,20,3.39,2025-08-25 16:06:36
SAVTOA17,23,164,2624,SAVORY SNACKS,Toasted snacks,0.054565,16,11,2.83,2025-08-25 16:05:36
SAVTOA18,23,127,4953,SAVORY SNACKS,Toasted snacks,0.149739,39,37,3.1,2025-08-25 16:07:36
PETWET1,24,200,11600,PET PRODUCTS,Wet cat food,0.06645,58,43,0.67,2025-08-25 16:09:36
PETWET2,24,85,2295,PET PRODUCTS,Wet cat food,0.160172,27,20,1.98,2025-08-25 16:07:36
PETWET3,24,85,3400,PET PRODUCTS,Wet cat food,0.151739,40,34,0.79,2025-08-25 16:03:36
PETWET4,24,200,7400,PET PRODUCTS,Wet cat food,0.195076,37,32,1.81,2025-08-25 16:03:36
PETWET5,24,85,3145,PET PRODUCTS,Wet cat food,0.175166,37,26,0.53,2025-08-25 16:08:36
PETWET6,24,85,1700,PET PRODUCTS,Wet cat food,0.186383,20,16,1.22,2025-08-25 16:03:36
PETWET7,24,50,1500,PET PRODUCTS,Wet cat food,0.192571,30,23,1.96,2025-08-25 16:08:36
PETWET8,24,200,9000,PET PRODUCTS,Wet cat food,0.150223,45,34,1.17,2025-08-25 16:02:36
PETWET9,24,100,3900,PET PRODUCTS,Wet cat food,0.1256,39,35,0.67,2025-08-25 16:01:36
PETWET10,24,50,1100,PET PRODUCTS,Wet cat food,0.191655,22,21,0.56,2025-08-25 16:04:36
PETWET11,24,50,2950,PET PRODUCTS,Wet cat food,0.053632,59,54,1.48,2025-08-25 16:08:36
PETWET12,24,50,1650,PET PRODUCTS,Wet cat food,0.073214,33,24,0.74,2025-08-25 16:04:36
PETWET13,24,50,2250,PET PRODUCTS,Wet cat food,0.152282,45,36,0.51,2025-08-25 16:10:36
PETWET14,24,85,4505,PET PRODUCTS,Wet cat food,0.085691,53,43,0.75,2025-08-25 16:04:36
PETWET15,24,100,2000,PET PRODUCTS,Wet cat food,0.091991,20,18,1.04,2025-08-25 16:04:36
PETWET16,24,100,4800,PET PRODUCTS,Wet cat food,0.150369,48,34,1.09,2025-08-25 16:07:36
PETWET17,24,200,11800,PET PRODUCTS,Wet cat food,0.111762,59,53,1.59,2025-08-25 16:10:36
PETWET18,24,85,4930,PET PRODUCTS,Wet cat food,0.08942,58,56,1.5,2025-08-25 16:03:36
PETWET19,24,200,6600,PET PRODUCTS,Wet cat food,0.08618,33,26,0.72,2025-08-25 16:06:36
PETWET20,24,200,8200,PET PRODUCTS,Wet cat food,0.13395,41,32,0.63,2025-08-25 16:07:36
PETWET21,24,50,1150,PET PRODUCTS,Wet cat food,0.066395,23,22,1.53,2025-08-25 16:01:36
PETWET22,24,50,1800,PET PRODUCTS,Wet cat food,0.100406,36,34,0.97,2025-08-25 16:03:36
PETWET23,24,100,2600,PET PRODUCTS,Wet cat food,0.067683,26,21,1.95,2025-08-25 16:08:36
PETWET24,24,50,1850,PET PRODUCTS,Wet cat food,0.060145,37,28,1.8,2025-08-25 16:09:36
PETWET25,24,85,4845,PET PRODUCTS,Wet cat food,0.116894,57,46,1.72,2025-08-25 16:06:36
PETWET26,24,50,1650,PET PRODUCTS,Wet cat food,0.083976,33,24,1.8,2025-08-25 16:06:36
PETWET27,24,85,2720,PET PRODUCTS,Wet cat food,0.175302,32,31,1.74,2025-08-25 16:05:36
PETWET28,24,50,1400,PET PRODUCTS,Wet cat food,0.065657,28,21,0.87,2025-08-25 16:04:36
PETWET29,24,200,11000,PET PRODUCTS,Wet cat food,0.087415,55,52,0.92,2025-08-25 16:06:36
PETWET30,24,85,2380,PET PRODUCTS,Wet cat food,0.167861,28,27,1.74,2025-08-25 16:01:36
PETWET31,24,200,11800,PET PRODUCTS,Wet cat food,0.160162,59,41,1.64,2025-08-25 16:10:36
PETWET32,24,85,1700,PET PRODUCTS,Wet cat food,0.071256,20,19,1.01,2025-08-25 16:01:36
PETWET33,24,200,8200,PET PRODUCTS,Wet cat food,0.122964,41,39,0.54,2025-08-25 16:04:36
PETWET34,24,85,2295,PET PRODUCTS,Wet cat food,0.083364,27,26,1.78,2025-08-25 16:03:36
PETWET35,24,85,3315,PET PRODUCTS,Wet cat food,0.153998,39,34,1.01,2025-08-25 16:05:36
PETWET36,24,85,4590,PET PRODUCTS,Wet cat food,0.061524,54,45,0.9,2025-08-25 16:05:36
PETWET37,24,100,5900,PET PRODUCTS,Wet cat food,0.148648,59,47,1.46,2025-08-25 16:03:36
PETWET38,24,100,2200,PET PRODUCTS,Wet cat food,0.14035,22,15,0.52,2025-08-25 16:04:36
PETWET39,24,50,1900,PET PRODUCTS,Wet cat food,0.084307,38,29,1.66,2025-08-25 16:04:36
PETWET40,24,50,1650,PET PRODUCTS,Wet cat food,0.172586,33,31,1.39,2025-08-25 16:02:36
PETWET41,24,100,5400,PET PRODUCTS,Wet cat food,0.16546,54,43,0.78,2025-08-25 16:03:36
PETWET42,24,85,4420,PET PRODUCTS,Wet cat food,0.091318,52,45,0.6,2025-08-25 16:04:36
PETWET43,24,50,1500,PET PRODUCTS,Wet cat food,0.060174,30,24,1.52,2025-08-25 16:04:36
PETWET44,24,100,2900,PET PRODUCTS,Wet cat food,0.051865,29,26,0.91,2025-08-25 16:08:36
PETWET45,24,85,3485,PET PRODUCTS,Wet cat food,0.075523,41,38,0.9,2025-08-25 16:09:36
PETWET46,24,50,2000,PET PRODUCTS,Wet cat food,0.126868,40,28,1.33,2025-08-25 16:03:36
PETWET47,24,200,9800,PET PRODUCTS,Wet cat food,0.11005,49,34,1.47,2025-08-25 16:06:36
PETWET48,24,50,1450,PET PRODUCTS,Wet cat food,0.175326,29,23,1.47,2025-08-25 16:01:36
PETWET49,24,200,10400,PET PRODUCTS,Wet cat food,0.173985,52,49,0.89,2025-08-25 16:07:36
PETWET50,24,50,1250,PET PRODUCTS,Wet cat food,0.071782,25,18,1.47,2025-08-25 16:01:36
PETWET51,24,200,4800,PET PRODUCTS,Wet cat food,0.121274,24,23,1.18,2025-08-25 16:08:36
PETWET52,24,100,3800,PET PRODUCTS,Wet cat food,0.092442,38,37,0.52,2025-08-25 16:05:36
PETWET53,24,200,5000,PET PRODUCTS,Wet cat food,0.05328,25,22,1.55,2025-08-25 16:03:36
PETWET54,24,100,4600,PET PRODUCTS,Wet cat food,0.126551,46,34,1.91,2025-08-25 16:03:36
