Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock
FDK58,0.0,0.078758649,Snack Foods,103.0,1854,1842
FDL22,16.85,0.036359891,Snack Foods,90.7,748,168
FDP56,8.185,0.046747071,Fruits and Vegetables,50.0,1520,760
DRL47,19.7,0.0,Hard Drinks,125.9,1049,791
NCT17,10.8,0.041865848,Health and Hygiene,189.7,1401,999
FDR12,12.6,0.031713126,Baking Goods,172.6,1598,151
FDD39,16.7,0.07044068,Dairy,216.9,1333,1015
FDG04,13.1,0.006087409,Frozen Foods,185.1,1691,223
FDV19,14.85,0.035456465,Fruits and Vegetables,162.3,1270,503
FDS55,0.0,0.142107998,Fruits and Vegetables,150.4,1878,1760
FDM50,13.0,0.030064132,Canned,58.0,1748,1573
DRF13,12.1,0.029781363,Soft Drinks,146.9,645,43
FDJ48,11.3,0.056387854,Baking Goods,245.4,1764,696
FDM20,10.0,0.038653608,Fruits and Vegetables,245.4,1392,503
FDP24,20.6,0.083172413,Baking Goods,121.1,843,240
FDC16,11.5,0.020565921,Dairy,86.1,1558,929
NCB42,11.8,0.008609602,Health and Hygiene,114.8,1201,842
FDN01,8.895,0.121180705,Breakfast,177.0,500,350
FDT34,9.3,0.174703862,Snack Foods,104.1,652,22
FDA52,0.0,0.127800388,Frozen Foods,177.0,928,635
NCC18,19.1,0.296713665,Household,171.8,1007,597
NCR41,17.85,0.018125948,Health and Hygiene,94.9,1649,1066
FDX23,6.445,0.029859711,Baking Goods,94.1,990,465
FDP39,12.65,0.116203156,Meat,53.5,844,39
NCH07,13.15,0.09264951,Household,157.9,720,302
FDW47,0.0,0.081197035,Breads,121.7,1222,174
DRD13,15.0,0.049070183,Soft Drinks,61.9,1548,998
FDR48,11.65,0.131394793,Baking Goods,151.9,1027,620
FDE17,20.1,0.0,Frozen Foods,152.2,1705,1216
FDP60,17.35,0.0,Baking Goods,102.9,1340,243
FDD57,18.1,0.022526293,Fruits and Vegetables,95.0,1565,835
FDW13,8.5,0.163838951,Canned,51.3,980,279
FDN24,14.1,0.11349714,Baking Goods,56.2,1429,1059
FDJ34,11.8,0.094185483,Snack Foods,126.3,1371,556
FDD46,6.035,0.14113846,Snack Foods,155.1,1962,897
FDF46,0.0,0.164006137,Snack Foods,113.3,1925,1563
NCE43,12.5,0.17314115,Household,168.4,844,153
FDN27,20.85,0.039555016,Meat,116.9,544,22
FDW52,14.0,0.037580877,Frozen Foods,162.7,520,90
DRH03,17.25,0.035064318,Dairy,92.4,1593,389
NCM29,11.5,0.017678008,Health and Hygiene,129.3,1372,549
FDR58,6.675,0.041986639,Snack Foods,93.2,547,227
FDY50,5.8,0.130955811,Dairy,90.3,1050,732
FDE16,8.895,0.026492726,Frozen Foods,208.5,786,499
NCE31,7.67,0.185130961,Household,32.9,1501,1066
FDE53,10.895,0.026934673,Frozen Foods,106.1,1533,870
DRK11,8.21,0.0,Hard Drinks,148.2,1041,516
DRH13,8.575,0.023866079,Soft Drinks,107.1,1255,67
FDA11,7.75,0.043414959,Baking Goods,93.1,773,739
DRL35,0.0,0.030554947,Hard Drinks,41.9,1455,122
DRF36,0.0,0.023463124,Soft Drinks,190.7,1099,335
FDI07,12.35,0.033951827,Meat,197.2,880,152
FDI32,17.7,0.174228338,Fruits and Vegetables,117.2,1852,973
DRL60,8.52,0.027169589,Soft Drinks,151.1,978,778
NCY17,18.2,0.1630653,Health and Hygiene,43.3,514,161
DRH36,0.0,0.058444176,Soft Drinks,73.1,1015,213
FDX02,16.0,0.057049301,Dairy,225.9,690,375
FDG46,8.63,0.032960823,Snack Foods,115.1,1691,1466
FDM60,10.8,0.0,Baking Goods,40.7,1120,422
FDJ22,18.75,0.053025371,Snack Foods,192.6,1660,1561
FDU59,5.78,0.096306016,Breads,162.0,653,633
FDL38,13.8,0.014762987,Canned,90.7,1911,1253
FDZ23,17.75,0.067446626,Baking Goods,184.7,1732,1082
FDX52,11.5,0.042173667,Frozen Foods,194.7,771,95
NCB42,11.8,0.008578539,Health and Hygiene,117.6,642,261
NCU18,15.1,0.056155909,Household,140.5,1592,353
FDI32,0.0,0.305305397,Fruits and Vegetables,116.7,746,311
DRZ11,8.85,0.112571187,Soft Drinks,122.0,1784,1159
NCL54,12.6,0.083221904,Household,174.5,1287,966
FDS19,13.8,0.064195136,Fruits and Vegetables,75.8,578,472
DRB13,6.115,0.007055292,Soft Drinks,188.7,1122,429
DRI51,17.25,0.070703828,Dairy,170.4,1024,974
FDS57,0.0,0.102941345,Snack Foods,142.0,1271,536
FDT39,6.26,0.009887927,Meat,150.7,1437,1169
FDH48,13.5,0.101231721,Baking Goods,86.3,1853,1547
NCB18,19.6,0.069112952,Household,90.2,1712,86
FDR25,0.0,0.138846289,Canned,263.8,1618,108
FDV21,11.5,0.171050595,Snack Foods,126.4,1116,993
DRH23,14.65,0.0,Hard Drinks,55.0,1531,1517
FDS52,8.89,0.005496816,Frozen Foods,102.8,566,332
NCC31,8.02,0.033259081,Household,154.3,690,412
FDU03,18.7,0.092095924,Meat,183.3,1889,1637
FDG50,7.405,0.015295536,Canned,89.7,1267,936
FDY31,5.98,0.043526599,Fruits and Vegetables,148.4,1020,1004
FDX39,0.0,0.049435598,Meat,209.8,1489,648
FDE46,11.68809968,0.027610698,Snack Foods,149.5,1640,190
NCN29,15.2,0.012141036,Health and Hygiene,48.7,766,141
DRF13,12.1,0.029949818,Soft Drinks,146.3,984,868
FDT46,11.68809968,0.053939315,Snack Foods,52.1,1821,1096
FDS58,9.285,0.0,Snack Foods,161.6,1687,839
FDX52,11.68809968,0.073541072,Frozen Foods,192.3,875,166
FDP27,8.155,0.199935881,Meat,188.5,1152,167
FDX44,9.3,0.043033346,Fruits and Vegetables,89.4,1791,565
DRO35,13.85,0.034570357,Hard Drinks,117.4,1048,743
FDC59,16.7,0.054739692,Starchy Foods,65.7,1597,672
FDB12,11.15,0.105471384,Baking Goods,105.9,572,530
FDU26,16.7,0.042610897,Dairy,117.3,807,289
NCF30,17.0,0.126758324,Household,124.5,698,561
FDX20,7.365,0.042524835,Fruits and Vegetables,228.4,1653,1533
FDN02,16.5,0.073813788,Canned,207.3,1071,174
DRC27,13.8,0.097251621,Dairy,245.8,1290,301
FDZ38,11.68809968,0.014008751,Dairy,171.3,1674,184
DRH25,18.7,0.02442574,Soft Drinks,52.9,1729,1362
FDK21,7.905,0.010012319,Snack Foods,250.4,678,509
FDT01,13.65,0.184454044,Canned,211.5,696,309
FDZ09,17.6,0.105042025,Snack Foods,163.9,1234,1104
DRL37,15.5,0.053589594,Soft Drinks,44.2,588,373
FDN49,17.25,0.125734578,Breakfast,41.7,1298,155
FDC22,6.89,0.136705075,Snack Foods,194.9,1957,786
FDT33,7.81,0.03412912,Snack Foods,165.1,1287,794
NCB43,20.2,0.100319317,Household,188.7,1247,431
DRI25,11.68809968,0.033737273,Soft Drinks,56.7,1706,1523
FDD21,10.3,0.030569229,Fruits and Vegetables,113.1,708,146
FDS23,4.635,0.14086247,Breads,126.5,992,480
FDS13,6.465,0.208397715,Canned,265.3,1653,434
DRI03,11.68809968,0.039751236,Dairy,176.9,1164,68
FDU58,6.61,0.0,Snack Foods,186.5,1536,874
FDL09,11.68809968,0.127416049,Snack Foods,167.5,1370,185
FDS12,9.1,0.291438755,Baking Goods,126.8,1231,903
FDP03,5.15,0.06112617,Meat,122.5,1629,681
FDI21,11.68809968,0.056328717,Snack Foods,63.9,1898,203
FDW45,18.0,0.03901099,Snack Foods,147.7,1197,553
NCA18,10.1,0.093862362,Household,115.9,1622,12
FDN32,11.68809968,0.015485016,Fruits and Vegetables,185.6,1093,665
FDR15,11.68809968,0.033276066,Meat,153.8,1385,1297
DRK11,8.21,0.010781158,Hard Drinks,149.9,1351,1321
DRG49,7.81,0.067730081,Soft Drinks,242.6,1715,50
FDD29,12.15,0.018410515,Frozen Foods,252.2,824,499
FDE33,19.35,0.083079826,Fruits and Vegetables,80.4,1478,368
FDJ58,15.6,0.176244038,Snack Foods,173.7,1455,723
FDM46,7.365,0.160216552,Snack Foods,93.5,1990,1679
FDD23,9.5,0.048676324,Starchy Foods,187.8,1393,356
DRM35,11.68809968,0.070103425,Hard Drinks,179.4,1890,1026
DRC25,5.73,0.045556681,Soft Drinks,85.4,1841,1277
FDL36,15.1,0.076193763,Baking Goods,89.8,643,474
FDD41,6.765,0.087187488,Frozen Foods,105.5,883,846
FDV19,14.85,0.035311852,Fruits and Vegetables,161.0,715,505
FDR44,6.11,0.103080901,Fruits and Vegetables,131.3,1884,255
FDX50,20.1,0.075049323,Dairy,110.4,823,609
DRC25,5.73,0.045463871,Soft Drinks,85.3,1538,1173
FDA15,11.68809968,0.015944801,Dairy,249.5,716,487
FDX22,6.785,0.022974812,Snack Foods,208.8,1450,278
FDJ50,8.645,0.021629781,Canned,52.0,682,58
FDT13,11.68809968,0.032516546,Canned,188.8,769,445
FDN12,15.6,0.081036436,Baking Goods,112.4,1444,112
FDD58,7.76,0.059472609,Snack Foods,98.8,1990,835
FDM04,9.195,0.047081398,Frozen Foods,51.2,1369,754
FDA23,9.8,0.047260402,Baking Goods,102.8,966,821
FDW28,18.25,0.148673586,Frozen Foods,197.2,804,568
FDA45,21.25,0.156012631,Snack Foods,177.3,1667,1512
NCO26,7.235,0.077011493,Household,117.3,610,406
FDV26,20.25,0.07614605,Dairy,197.1,1513,366
FDC50,11.68809968,0.135836915,Canned,93.8,731,59
NCV05,11.68809968,0.030062224,Health and Hygiene,154.4,1094,328
FDW48,18.0,0.008575615,Baking Goods,80.3,1796,727
FDS55,7.02,0.081096635,Fruits and Vegetables,148.5,672,468
FDX32,15.1,0.100060762,Fruits and Vegetables,144.1,1472,1005
FDC53,8.68,0.008834023,Frozen Foods,100.0,1530,719
FDG35,21.2,0.007069662,Starchy Foods,175.8,1678,1086
NCC30,16.6,0.046161923,Household,176.6,1045,183
NCZ17,12.15,0.079592733,Health and Hygiene,37.4,1047,1022
FDZ56,16.25,0.025776994,Fruits and Vegetables,169.9,1017,310
NCS05,11.5,0.020960615,Health and Hygiene,133.3,1413,176
DRC25,11.68809968,0.0,Soft Drinks,87.4,714,574
FDW59,13.15,0.020715913,Breads,83.6,633,428
FDB36,5.465,0.048801674,Baking Goods,132.2,784,72
FDT37,14.15,0.0,Canned,253.7,1649,846
FDG47,12.8,0.069605676,Starchy Foods,261.9,1962,1190
FDM45,8.655,0.088373591,Snack Foods,119.4,1185,8
FDQ40,11.68809968,0.035853059,Frozen Foods,176.9,1675,235
FDF34,9.3,0.01404119,Snack Foods,199.1,830,709
FDP24,20.6,0.083473583,Baking Goods,120.9,1906,923
FDT55,11.68809968,0.076434542,Fruits and Vegetables,155.9,1638,684
FDH60,19.7,0.08073703,Baking Goods,197.0,1393,793
FDF57,14.5,0.0,Fruits and Vegetables,169.6,1807,1051
NCX29,10.0,0.089152528,Health and Hygiene,147.7,1398,807
FDD34,7.945,0.015863075,Snack Foods,161.8,1598,26
FDQ15,20.35,0.151308326,Meat,81.7,1689,549
FDL12,15.85,0.121609722,Baking Goods,60.2,1712,1219
FDS22,16.85,0.023135131,Snack Foods,44.8,577,202
NCM29,11.5,0.017714096,Health and Hygiene,133.0,1446,84
FDO24,11.1,0.0,Baking Goods,156.5,1187,1053
NCJ43,6.635,0.027069402,Household,174.9,520,465
FDA37,7.81,0.055226755,Canned,123.1,1065,11
NCM07,9.395,0.040124625,Others,85.2,1707,1626
FDT49,7.0,0.151376958,Canned,108.2,1745,1012
FDP23,6.71,0.03558013,Breads,217.5,1326,1053
DRF51,15.75,0.166513779,Dairy,38.1,1851,1748
NCZ41,19.85,0.06478563,Health and Hygiene,123.8,678,37
DRJ11,9.5,0.085223447,Hard Drinks,189.3,1635,571
FDP37,15.6,0.143915417,Breakfast,127.6,1582,1317
FDT60,11.68809968,0.132275338,Baking Goods,123.8,1850,1383
FDA09,13.35,0.149338159,Snack Foods,178.7,1404,913
FDJ46,11.1,0.044823438,Snack Foods,174.2,1168,179
FDO48,15.0,0.02681843,Baking Goods,219.7,690,111
FDS59,14.8,0.04407225,Breads,109.1,1723,1467
FDH44,19.1,0.025872153,Fruits and Vegetables,145.7,1835,1044
NCM05,6.825,0.059835659,Health and Hygiene,264.3,1207,1168
NCU06,11.68809968,0.13027716,Household,228.0,1558,1522
FDV13,17.35,0.027653795,Canned,88.1,878,145
FDA23,9.8,0.04714777,Baking Goods,102.4,886,440
FDJ60,19.35,0.062882112,Baking Goods,164.1,736,420
FDN13,18.6,0.152294691,Breakfast,98.9,1115,467
DRF49,7.27,0.071064499,Soft Drinks,114.5,782,712
FDK20,12.6,0.041726942,Fruits and Vegetables,122.0,500,384
FDB27,11.68809968,0.055121892,Dairy,196.8,963,313
NCS18,12.65,0.042211119,Household,108.7,1753,770
FDZ49,11.68809968,0.132500853,Canned,220.4,1466,1278
FDN32,17.5,0.015557426,Fruits and Vegetables,184.7,671,22
FDO37,8.06,0.021409913,Breakfast,229.7,1610,338
NCD31,12.1,0.015497337,Household,165.6,1646,1516
NCV30,11.68809968,0.065612808,Household,62.4,1342,822
FDY49,17.2,0.012030747,Canned,166.6,1821,1534
FDM10,11.68809968,0.075603699,Snack Foods,215.1,1189,365
FDT11,5.94,0.029372367,Breads,186.8,1074,914
FDD39,16.7,0.070096518,Dairy,217.9,664,598
NCL31,7.39,0.120258245,Others,141.5,882,218
FDZ47,20.7,0.079281476,Baking Goods,100.1,708,474
NCU18,0.0,0.097768728,Household,142.4,1955,1446
FDJ58,0.0,0.104786172,Snack Foods,172.3,1912,1379
FDX12,18.2,0.043626605,Baking Goods,241.4,723,459
FDV60,20.2,0.117839328,Baking Goods,195.2,502,502
NCB19,0.0,0.089858447,Household,84.6,871,26
FDH45,0.0,0.185008985,Fruits and Vegetables,42.4,1969,941
FDB03,17.75,0.156701315,Dairy,240.8,1110,801
FDI27,8.71,0.0,Dairy,43.6,615,222
FDN22,18.85,0.139087683,Snack Foods,251.8,1793,863
FDQ37,20.75,0.089243789,Breakfast,192.0,946,689
FDM02,12.5,0.073721115,Canned,85.6,1891,1171
FDW38,5.325,0.138679995,Dairy,53.7,1776,1447
FDP34,0.0,0.240268248,Snack Foods,156.5,1840,738
FDY55,16.75,0.0,Fruits and Vegetables,255.4,914,350
FDL34,16.0,0.040911824,Snack Foods,141.2,1618,1209
FDA09,13.35,0.149974858,Snack Foods,179.8,1391,414
FDM51,11.8,0.026072872,Meat,99.9,1547,981
FDI34,10.65,0.085482761,Snack Foods,231.5,1162,428
NCD31,12.1,0.015521768,Household,165.9,1573,40
FDW33,9.395,0.099101845,Snack Foods,105.8,1217,904
NCP05,19.6,0.025281802,Health and Hygiene,152.0,1858,1011
FDL56,14.1,0.125675936,Fruits and Vegetables,86.9,1602,1416
FDN01,0.0,0.07204818,Breakfast,177.9,1550,702
FDA25,16.5,0.068263916,Canned,104.8,770,78
FDF08,14.3,0.109144085,Fruits and Vegetables,88.3,1061,716
FDH08,7.51,0.017425784,Fruits and Vegetables,227.9,1303,543
DRH03,17.25,0.035118834,Dairy,93.4,746,449
FDQ31,5.785,0.054066567,Fruits and Vegetables,87.1,886,473
FDO10,13.65,0.012823829,Snack Foods,55.6,1201,1165
FDT39,6.26,0.009883257,Meat,149.8,1058,293
FDM22,0.0,0.041754584,Snack Foods,53.5,1472,609
FDR21,19.7,0.112036236,Snack Foods,174.9,1884,135
FDQ01,19.7,0.161610636,Canned,255.2,1483,483
FDZ03,13.65,0.078909166,Dairy,186.7,851,788
NCK05,20.1,0.077769768,Health and Hygiene,63.1,1779,1335
FDW55,12.6,0.021951613,Fruits and Vegetables,250.9,1745,813
FDF47,20.85,0.097770004,Starchy Foods,222.9,1252,554
DRO59,0.0,0.094817105,Hard Drinks,77.9,1280,45
NCM55,15.6,0.066726133,Others,185.9,1524,1259
FDY31,5.98,0.043809261,Fruits and Vegetables,146.8,1045,197
FDJ57,0.0,0.0,Seafood,184.4,1969,83
FDV51,16.35,0.032671446,Meat,165.5,578,542
DRG36,14.15,0.095378221,Soft Drinks,170.5,1759,1184
DRF13,12.1,0.0,Soft Drinks,145.1,833,427
NCJ54,9.895,0.060188932,Household,233.1,1388,70
NCP42,8.51,0.016135764,Household,195.6,1872,519
NCF30,17.0,0.126220187,Household,126.7,1621,897
FDY44,0.0,0.024286378,Fruits and Vegetables,194.7,1605,912
FDX09,9.0,0.065350715,Snack Foods,175.4,1001,51
NCU30,5.11,0.035071955,Household,163.2,2000,1068
FDU49,19.5,0.030742083,Canned,85.6,1264,292
FDC48,9.195,0.015949001,Baking Goods,84.2,1420,937
FDJ21,16.7,0.038496166,Snack Foods,147.5,1049,811
NCX41,19.0,0.017746826,Health and Hygiene,210.8,513,464
FDT36,12.3,0.111274591,Baking Goods,35.1,891,884
FDK28,0.0,0.065272284,Frozen Foods,256.2,1870,1573
DRI49,14.15,0.183472595,Soft Drinks,82.0,809,379
NCM54,0.0,0.08918772,Household,129.0,885,742
FDD48,10.395,0.030281543,Baking Goods,116.3,1732,1501
NCF30,17.0,0.211306673,Household,125.1,1880,261
FDX03,15.85,0.061190964,Meat,47.2,1473,579
FDZ33,10.195,0.107307677,Snack Foods,149.8,1617,1202
FDB39,0.0,0.067441726,Dairy,57.4,1616,356
DRM11,6.57,0.066338717,Hard Drinks,261.4,839,418
DRE48,8.43,0.0,Soft Drinks,195.4,1096,697
NCL31,7.39,0.120524922,Others,142.2,1968,1224
FDB11,16.0,0.061192211,Starchy Foods,224.1,1256,1036
FDX14,13.1,0.075056542,Dairy,76.0,1545,442
NCM29,0.0,0.017556795,Health and Hygiene,130.0,790,725
FDH47,13.5,0.129077455,Starchy Foods,95.2,805,731
FDG09,20.6,0.047896393,Fruits and Vegetables,185.9,1133,285
FDP25,15.2,0.021240491,Canned,217.0,1651,1281
FDY27,0.0,0.031743707,Dairy,179.1,1124,569
DRM59,5.88,0.003612411,Hard Drinks,154.2,1438,839
DRI03,6.03,0.022796178,Dairy,178.1,1796,1513
FDY03,0.0,0.133279499,Meat,112.6,1347,497
NCV17,18.85,0.016132592,Health and Hygiene,130.3,941,904
NCJ17,7.68,0.152429537,Health and Hygiene,85.5,1002,893
NCP54,15.35,0.035348491,Household,124.7,629,332
FDZ15,13.1,0.020903193,Dairy,119.3,1655,561
NCR05,10.1,0.054853377,Health and Hygiene,198.6,1096,31
FDX03,11.68809968,0.106971167,Meat,44.8,1361,42
FDQ12,12.65,0.035482562,Baking Goods,231.4,1913,1374
FDC21,14.6,0.042923071,Fruits and Vegetables,109.8,1092,558
FDQ40,11.1,0.036174285,Frozen Foods,176.1,1498,269
FDI07,11.68809968,0.033597374,Meat,197.2,824,822
FDQ25,8.63,0.028320655,Canned,172.5,1592,1436
NCK18,9.6,0.0,Household,163.9,947,942
DRI25,19.6,0.056744064,Soft Drinks,55.7,1318,1042
DRA24,19.35,0.039990314,Soft Drinks,165.1,1688,1370
FDA32,14.0,0.030155224,Fruits and Vegetables,214.7,1208,36
FDE59,12.15,0.062541552,Starchy Foods,34.4,1949,1642
FDY59,8.195,0.031403441,Baking Goods,93.8,764,91
FDQ20,8.325,0.029845243,Fruits and Vegetables,41.6,1111,184
FDB21,7.475,0.149125615,Fruits and Vegetables,241.7,1865,727
FDB41,11.68809968,0.170382726,Frozen Foods,45.3,1331,1051
DRG11,6.385,0.083768522,Hard Drinks,109.9,1801,1571
FDV10,11.68809968,0.116793684,Snack Foods,41.0,1173,371
FDI41,18.5,0.062205112,Frozen Foods,148.3,1962,831
FDN10,11.5,0.0463847,Snack Foods,118.9,656,529
NCM17,7.93,0.071425647,Health and Hygiene,45.9,1945,344
DRG37,11.68809968,0.033929133,Soft Drinks,154.4,750,418
FDA21,13.65,0.036033639,Snack Foods,183.8,1377,1219
FDM27,12.35,0.158337479,Meat,158.0,1029,77
FDA32,14.0,0.030140981,Fruits and Vegetables,216.0,826,166
NCZ53,9.6,0.024515221,Health and Hygiene,189.2,1460,1113
FDW40,14.0,0.105125569,Frozen Foods,143.3,1394,263
FDS52,8.89,0.00547348,Frozen Foods,100.5,596,471
FDM58,16.85,0.133385398,Snack Foods,109.9,1012,207
NCE54,11.68809968,0.047098175,Household,75.5,715,270
FDS11,7.05,0.055548003,Breads,225.3,1655,1286
FDL20,17.1,0.128614205,Fruits and Vegetables,111.7,1783,1529
FDX13,11.68809968,0.047551568,Canned,249.1,624,511
FDR21,19.7,0.066879757,Snack Foods,174.4,1605,575
FDV28,16.1,0.160379061,Frozen Foods,33.7,1806,1547
FDZ51,11.3,0.054861393,Meat,96.9,558,311
FDD46,6.035,0.141542481,Snack Foods,153.2,660,173
FDE23,17.6,0.053397642,Starchy Foods,46.7,783,430
NCF55,6.675,0.021710275,Household,35.0,605,462
FDU12,15.5,0.075688032,Baking Goods,263.0,1628,100
FDZ22,9.395,0.045340279,Snack Foods,85.0,1962,1039
FDI44,16.1,0.100149459,Fruits and Vegetables,78.4,727,708
FDH50,15.0,0.162348584,Canned,185.9,817,257
FDE57,9.6,0.036341539,Fruits and Vegetables,142.9,1987,1919
DRJ51,14.1,0.087920675,Dairy,228.6,1301,243
FDX52,11.5,0.042087749,Frozen Foods,192.7,1373,1371
DRN47,12.1,0.016921927,Hard Drinks,178.4,971,248
FDT21,7.42,0.020423549,Snack Foods,249.0,1579,104
FDY21,15.1,0.173833129,Snack Foods,196.5,1124,693
FDG21,11.68809968,0.256152243,Seafood,151.0,512,286
FDS58,9.285,0.021002641,Snack Foods,161.2,1963,1192
FDA26,7.855,0.0,Dairy,220.1,1541,1443
FDY16,11.68809968,0.091780142,Frozen Foods,182.5,1193,1070
FDF20,12.85,0.033220169,Fruits and Vegetables,196.7,1472,1066
FDI15,13.8,0.141234932,Dairy,263.8,612,320
FDC47,15.0,0.19899855,Snack Foods,226.6,728,220
FDL08,10.8,0.049709624,Fruits and Vegetables,246.8,670,512
FDF08,14.3,0.065153295,Fruits and Vegetables,88.5,794,711
FDN03,9.8,0.015087112,Meat,250.1,688,440
FDG34,11.5,0.037782943,Snack Foods,106.6,925,143
FDA56,9.21,0.008782561,Fruits and Vegetables,119.8,1476,889
NCI17,11.68809968,0.142728113,Health and Hygiene,95.1,1602,1051
NCO17,10.0,0.073493831,Health and Hygiene,118.3,1157,789
FDK55,18.5,0.025907416,Meat,87.7,1418,552
FDD10,20.6,0.046280998,Snack Foods,177.4,1705,843
NCH18,9.3,0.044624064,Household,245.5,998,658
NCA53,11.395,0.009898492,Health and Hygiene,48.8,1261,836
DRJ24,11.8,0.189689886,Soft Drinks,184.4,1365,1018
DRN35,8.01,0.070189131,Hard Drinks,38.0,1325,1190
FDC47,15.0,0.119374946,Snack Foods,229.4,570,248
FDN48,13.35,0.065215312,Baking Goods,93.5,747,356
FDR27,11.68809968,0.095635061,Meat,130.8,645,110
FDS33,11.68809968,0.216107535,Snack Foods,86.9,1819,691
DRL11,10.5,0.048009081,Hard Drinks,157.1,1081,819
FDQ21,21.25,0.019533098,Snack Foods,120.5,969,718
FDY37,17.0,0.026568875,Canned,142.0,692,233
FDS35,9.3,0.111127966,Breads,63.2,1591,23
DRD60,15.7,0.03723211,Soft Drinks,183.2,993,25
DRP47,15.75,0.140603316,Hard Drinks,252.8,551,380
NCY41,11.68809968,0.075368868,Health and Hygiene,35.3,1381,1005
FDR59,14.5,0.063962842,Breads,263.2,862,345
FDM36,11.68809968,0.102830104,Baking Goods,172.6,1416,1401
NCI42,11.68809968,0.01031535,Household,208.5,973,521
FDA31,7.1,0.110633958,Fruits and Vegetables,173.8,1020,16
FDY33,14.5,0.0,Snack Foods,159.3,1954,244
FDV40,17.35,0.014721579,Frozen Foods,73.1,1821,717
NCW17,18.0,0.019465205,Health and Hygiene,128.7,1958,769
FDN38,6.615,0.091895319,Canned,248.6,1190,716
FDQ11,11.68809968,0.118535581,Breads,256.4,1721,1562
FDG34,11.5,0.037646623,Snack Foods,107.5,1651,1606
NCN14,19.1,0.092060694,Others,183.8,1031,117
FDY46,11.68809968,0.04765803,Snack Foods,188.4,1934,8
FDS11,7.05,0.05587277,Breads,222.1,1339,597
NCA53,11.68809968,0.017295906,Health and Hygiene,47.1,1588,22
NCN30,16.35,0.02844314,Household,98.1,740,239
FDW32,18.35,0.094296835,Fruits and Vegetables,84.4,1892,1608
NCR42,9.105,0.064410783,Household,33.4,1035,26
FDU33,7.63,0.134684292,Snack Foods,47.0,1907,983
FDN15,11.68809968,0.029299175,Meat,140.3,1954,1884
FDD51,11.68809968,0.210021713,Dairy,44.3,582,80
FDF14,7.55,0.027224917,Canned,152.9,1481,198
NCN19,11.68809968,0.021184746,Others,189.6,1450,774
NCO43,5.5,0.047059016,Others,100.1,1110,91
FDT19,7.59,0.14526636,Fruits and Vegetables,172.9,1073,850
DRK12,9.5,0.041851461,Soft Drinks,31.5,785,83
DRM49,6.11,0.152262171,Soft Drinks,44.4,1488,299
FDX43,5.655,0.085757338,Fruits and Vegetables,164.8,958,934
FDS14,7.285,0.049954435,Dairy,156.5,1735,295
NCK07,10.65,0.048762383,Others,165.3,625,453
FDO19,17.7,0.0,Fruits and Vegetables,46.8,1936,1304
FDH32,12.8,0.075996742,Fruits and Vegetables,97.1,924,58
NCZ41,19.85,0.0,Health and Hygiene,126.2,1053,908
FDL32,15.7,0.204984538,Fruits and Vegetables,111.1,1109,870
FDC44,15.6,0.173573164,Fruits and Vegetables,114.5,1681,1365
FDQ59,9.8,0.056339618,Breads,84.3,611,464
NCO54,19.5,0.014262413,Household,57.2,901,879
DRH36,16.2,0.03338006,Soft Drinks,74.1,621,341
FDY35,17.6,0.016024651,Breads,44.0,772,609
FDA46,13.6,0.11830085,Snack Foods,196.2,1817,61
NCL18,18.85,0.167552202,Household,193.1,897,775
FDL57,15.1,0.067181098,Snack Foods,258.8,970,624
NCP50,17.35,0.0,Others,79.3,1484,1452
FDZ25,11.68809968,0.0,Canned,169.9,1730,1681
FDH24,20.7,0.021431134,Baking Goods,157.0,1633,255
FDQ26,13.5,0.068256316,Dairy,61.0,1963,827
NCK17,11.68809968,0.0,Health and Hygiene,40.3,1801,1013
FDO46,11.68809968,0.014143673,Snack Foods,187.4,1068,614
FDW50,13.1,0.075563757,Dairy,168.1,1637,244
FDD29,12.15,0.018439138,Frozen Foods,254.8,1396,756
FDU26,11.68809968,0.074620291,Dairy,139.6,1319,823
FDX04,11.68809968,0.041370245,Frozen Foods,46.2,1352,779
FDH31,0.0,0.020312314,Meat,98.1,2000,1759
FDJ45,0.0,0.128532558,Seafood,34.2,1209,731
FDX55,15.1,0.055195461,Fruits and Vegetables,216.1,820,411
FDR02,16.7,0.022065676,Dairy,110.6,678,216
NCP55,14.65,0.011212719,Others,55.7,1396,515
FDT28,13.3,0.063925726,Frozen Foods,151.9,718,473
NCJ06,20.1,0.034848629,Household,118.7,1288,35
FDF08,14.3,0.0,Fruits and Vegetables,89.9,991,177
FDT21,7.42,0.02050719,Snack Foods,249.7,560,386
FDK22,0.0,0.025960174,Snack Foods,214.9,1577,1040
DRJ11,9.5,0.085020342,Hard Drinks,188.8,1037,829
FDH27,7.075,0.097660814,Dairy,141.8,1347,1071
FDU52,0.0,0.111654545,Frozen Foods,157.1,1487,1085
FDK50,7.96,0.0,Canned,160.8,564,68
