Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,initial_stock,current_stock,time_stamp
SCF20,200,0.028946,Spices and Condiments,,115.0,115.0,2025-07-19 20:07:59
SCQ96,100,0.039819,Spices and Condiments,,185.0,185.0,2025-07-19 20:07:59
SCR35,100,0.023235,Spices and Condiments,,144.0,144.0,2025-07-19 20:07:59
SCA36,100,0.032974,Spices and Condiments,,184.0,184.0,2025-07-19 20:07:59
SCS95,100,0.023034,Spices and Condiments,,172.0,172.0,2025-07-19 20:07:59
SCQ82,50,0.015762,Spices and Condiments,,194.0,194.0,2025-07-19 20:07:59
SCB01,200,0.014086,Spices and Condiments,,214.0,214.0,2025-07-19 20:07:59
SCV86,50,0.018522,Spices and Condiments,,195.0,195.0,2025-07-19 20:07:59
SCI64,200,0.021457,Spices and Condiments,,55.0,55.0,2025-07-19 20:07:59
SCN71,50,0.034565,Spices and Condiments,,112.0,112.0,2025-07-19 20:07:59
SCX40,200,0.033681,Spices and Condiments,,111.0,111.0,2025-07-19 20:07:59
SCM71,200,0.016157,Spices and Condiments,,205.0,205.0,2025-07-19 20:07:59
SCN15,200,0.035693,Spices and Condiments,,70.0,70.0,2025-07-19 20:07:59
SCW39,50,0.013566,Spices and Condiments,,214.0,214.0,2025-07-19 20:07:59
SCL76,50,0.012791,Spices and Condiments,,43.0,43.0,2025-07-19 20:07:59
SCL60,200,0.016666,Spices and Condiments,,122.0,122.0,2025-07-19 20:07:59
SCI16,50,0.029344,Spices and Condiments,,65.0,65.0,2025-07-19 20:07:59
SCG16,50,0.037601,Spices and Condiments,,87.0,87.0,2025-07-19 20:07:59
SCA09,200,0.037555,Spices and Condiments,,141.0,141.0,2025-07-19 20:07:59
SCZ04,200,0.03954,Spices and Condiments,,76.0,76.0,2025-07-19 20:07:59
SCD72,200,0.011547,Spices and Condiments,,162.0,162.0,2025-07-19 20:07:59
SCG81,200,0.038953,Spices and Condiments,,145.0,145.0,2025-07-19 20:07:59
SCZ41,200,0.036764,Spices and Condiments,,217.0,217.0,2025-07-19 20:07:59
SCY84,100,0.0351,Spices and Condiments,,276.0,276.0,2025-07-19 20:07:59
SCK44,50,0.036357,Spices and Condiments,,139.0,139.0,2025-07-19 20:07:59
SCV75,200,0.019613,Spices and Condiments,,251.0,251.0,2025-07-19 20:07:59
SCJ06,200,0.017773,Spices and Condiments,,119.0,119.0,2025-07-19 20:07:59
SCY27,100,0.021069,Spices and Condiments,,32.0,32.0,2025-07-19 20:07:59
SCY78,200,0.031999,Spices and Condiments,,35.0,35.0,2025-07-19 20:07:59
SCE15,200,0.035913,Spices and Condiments,,104.0,104.0,2025-07-19 20:07:59
SCV81,100,0.034179,Spices and Condiments,,222.0,222.0,2025-07-19 20:07:59
SCT73,200,0.033789,Spices and Condiments,,146.0,146.0,2025-07-19 20:07:59
SCD40,100,0.02782,Spices and Condiments,,185.0,185.0,2025-07-19 20:07:59
SCM09,100,0.010052,Spices and Condiments,,166.0,166.0,2025-07-19 20:07:59
SCR68,100,0.024779,Spices and Condiments,,38.0,38.0,2025-07-19 20:07:59
SCR72,200,0.027033,Spices and Condiments,,169.0,169.0,2025-07-19 20:07:59
SCE89,200,0.039587,Spices and Condiments,,76.0,76.0,2025-07-19 20:07:59
SCK11,200,0.034856,Spices and Condiments,,78.0,78.0,2025-07-19 20:07:59
SCR33,50,0.033624,Spices and Condiments,,227.0,227.0,2025-07-19 20:07:59
SCF32,200,0.036211,Spices and Condiments,,150.0,150.0,2025-07-19 20:07:59
SCR34,200,0.035707,Spices and Condiments,,195.0,195.0,2025-07-19 20:07:59
SCK90,100,0.027629,Spices and Condiments,,88.0,88.0,2025-07-19 20:07:59
SCS41,50,0.032551,Spices and Condiments,,139.0,139.0,2025-07-19 20:07:59
SCD84,100,0.010845,Spices and Condiments,,176.0,176.0,2025-07-19 20:07:59
SCS87,50,0.031648,Spices and Condiments,,148.0,148.0,2025-07-19 20:07:59
SCJ99,50,0.036824,Spices and Condiments,,108.0,108.0,2025-07-19 20:07:59
SCK97,50,0.019999,Spices and Condiments,,171.0,171.0,2025-07-19 20:07:59
SCQ36,200,0.03711,Spices and Condiments,,98.0,98.0,2025-07-19 20:07:59
SCA94,50,0.026744,Spices and Condiments,,129.0,129.0,2025-07-19 20:07:59
SCN37,100,0.02534,Spices and Condiments,,229.0,229.0,2025-07-19 20:07:59
SCZ72,50,0.023447,Spices and Condiments,,112.0,112.0,2025-07-19 20:07:59
SCF01,50,0.011472,Spices and Condiments,,123.0,123.0,2025-07-19 20:07:59
SCC55,100,0.037412,Spices and Condiments,,221.0,221.0,2025-07-19 20:07:59
SCU11,50,0.025816,Spices and Condiments,,123.0,123.0,2025-07-19 20:07:59
SCW91,100,0.011616,Spices and Condiments,,228.0,228.0,2025-07-19 20:07:59
SCI29,100,0.018021,Spices and Condiments,,61.0,61.0,2025-07-19 20:07:59
SCJ12,200,0.020739,Spices and Condiments,,243.0,243.0,2025-07-19 20:07:59
SCF38,200,0.036926,Spices and Condiments,,160.0,160.0,2025-07-19 20:07:59
SCY33,50,0.038093,Spices and Condiments,,267.0,267.0,2025-07-19 20:07:59
SCI32,200,0.017058,Spices and Condiments,,74.0,74.0,2025-07-19 20:07:59
SCS15,200,0.021559,Spices and Condiments,,198.0,198.0,2025-07-19 20:07:59
SCP85,200,0.029828,Spices and Condiments,,167.0,167.0,2025-07-19 20:07:59
SCH76,50,0.012597,Spices and Condiments,,271.0,271.0,2025-07-19 20:07:59
SCU77,100,0.03559,Spices and Condiments,,102.0,102.0,2025-07-19 20:07:59
SCZ29,50,0.016406,Spices and Condiments,,139.0,139.0,2025-07-19 20:07:59
SCF52,200,0.026331,Spices and Condiments,,152.0,152.0,2025-07-19 20:07:59
SCK96,100,0.01659,Spices and Condiments,,110.0,110.0,2025-07-19 20:07:59
SCJ43,200,0.028978,Spices and Condiments,,180.0,180.0,2025-07-19 20:07:59
RMZ43,500,0.041879,Ready Meals,,257.0,257.0,2025-07-19 20:07:59
RMG25,500,0.048211,Ready Meals,,191.0,191.0,2025-07-19 20:07:59
RMO22,350,0.061172,Ready Meals,,53.0,53.0,2025-07-19 20:07:59
RMN45,500,0.066169,Ready Meals,,260.0,260.0,2025-07-19 20:07:59
RMY26,350,0.071956,Ready Meals,,169.0,169.0,2025-07-19 20:07:59
RMQ51,350,0.079565,Ready Meals,,42.0,42.0,2025-07-19 20:07:59
RMD22,350,0.084294,Ready Meals,,103.0,103.0,2025-07-19 20:07:59
RMH45,400,0.080241,Ready Meals,,45.0,45.0,2025-07-19 20:07:59
RMB59,500,0.063362,Ready Meals,,212.0,212.0,2025-07-19 20:07:59
RME54,400,0.05903,Ready Meals,,116.0,116.0,2025-07-19 20:07:59
RMV98,350,0.072994,Ready Meals,,75.0,75.0,2025-07-19 20:07:59
RMX47,400,0.075794,Ready Meals,,27.0,27.0,2025-07-19 20:07:59
RMA14,400,0.077433,Ready Meals,,104.0,104.0,2025-07-19 20:07:59
RMS86,500,0.053044,Ready Meals,,198.0,198.0,2025-07-19 20:07:59
RMR75,400,0.086485,Ready Meals,,224.0,224.0,2025-07-19 20:07:59
RMH16,350,0.040014,Ready Meals,,244.0,244.0,2025-07-19 20:07:59
RMP57,500,0.076999,Ready Meals,,143.0,143.0,2025-07-19 20:07:59
RMK36,500,0.052207,Ready Meals,,237.0,237.0,2025-07-19 20:07:59
RMJ94,350,0.055555,Ready Meals,,172.0,172.0,2025-07-19 20:07:59
RML03,350,0.047351,Ready Meals,,106.0,106.0,2025-07-19 20:07:59
RMN73,500,0.076878,Ready Meals,,104.0,104.0,2025-07-19 20:07:59
RMK68,350,0.088654,Ready Meals,,98.0,98.0,2025-07-19 20:07:59
RMI16,500,0.049182,Ready Meals,,250.0,250.0,2025-07-19 20:07:59
RMT20,350,0.055436,Ready Meals,,195.0,195.0,2025-07-19 20:07:59
RMW10,400,0.049167,Ready Meals,,191.0,191.0,2025-07-19 20:07:59
RML58,350,0.082587,Ready Meals,,186.0,186.0,2025-07-19 20:07:59
RMS39,500,0.064756,Ready Meals,,174.0,174.0,2025-07-19 20:07:59
RMY55,350,0.06688,Ready Meals,,278.0,278.0,2025-07-19 20:07:59
RMG21,400,0.077375,Ready Meals,,157.0,157.0,2025-07-19 20:07:59
RMY63,500,0.063082,Ready Meals,,204.0,204.0,2025-07-19 20:07:59
RMQ95,400,0.046178,Ready Meals,,62.0,62.0,2025-07-19 20:07:59
RMO37,500,0.085421,Ready Meals,,50.0,50.0,2025-07-19 20:07:59
RMR63,350,0.078984,Ready Meals,,100.0,100.0,2025-07-19 20:07:59
RMW12,500,0.069335,Ready Meals,,60.0,60.0,2025-07-19 20:07:59
RMH17,500,0.0576,Ready Meals,,207.0,207.0,2025-07-19 20:07:59
RMH39,350,0.058623,Ready Meals,,91.0,91.0,2025-07-19 20:07:59
RMF37,350,0.052264,Ready Meals,,177.0,177.0,2025-07-19 20:07:59
RMQ14,350,0.045666,Ready Meals,,209.0,209.0,2025-07-19 20:07:59
RMP71,350,0.051941,Ready Meals,,139.0,139.0,2025-07-19 20:07:59
RMK70,500,0.066262,Ready Meals,,72.0,72.0,2025-07-19 20:07:59
RMI47,350,0.060205,Ready Meals,,96.0,96.0,2025-07-19 20:07:59
RMO50,500,0.051239,Ready Meals,,225.0,225.0,2025-07-19 20:07:59
RMY51,400,0.053655,Ready Meals,,190.0,190.0,2025-07-19 20:07:59
RME08,400,0.064151,Ready Meals,,150.0,150.0,2025-07-19 20:07:59
RMS37,400,0.082429,Ready Meals,,165.0,165.0,2025-07-19 20:07:59
RMV57,400,0.056243,Ready Meals,,214.0,214.0,2025-07-19 20:07:59
RMX07,500,0.060241,Ready Meals,,43.0,43.0,2025-07-19 20:07:59
RMV75,350,0.041274,Ready Meals,,110.0,110.0,2025-07-19 20:07:59
RMJ41,400,0.047174,Ready Meals,,129.0,129.0,2025-07-19 20:07:59
RMP60,500,0.078713,Ready Meals,,42.0,42.0,2025-07-19 20:07:59
RMX55,400,0.073521,Ready Meals,,172.0,172.0,2025-07-19 20:07:59
RMB92,350,0.043133,Ready Meals,,66.0,66.0,2025-07-19 20:07:59
RMP39,350,0.088538,Ready Meals,,61.0,61.0,2025-07-19 20:07:59
RMD67,350,0.08416,Ready Meals,,220.0,220.0,2025-07-19 20:07:59
RMI89,400,0.042252,Ready Meals,,52.0,52.0,2025-07-19 20:07:59
RMT94,500,0.063728,Ready Meals,,124.0,124.0,2025-07-19 20:07:59
RMU82,400,0.063613,Ready Meals,,253.0,253.0,2025-07-19 20:07:59
RMB79,500,0.042078,Ready Meals,,59.0,59.0,2025-07-19 20:07:59
RMM39,500,0.088474,Ready Meals,,114.0,114.0,2025-07-19 20:07:59
RMI48,350,0.081918,Ready Meals,,212.0,212.0,2025-07-19 20:07:59
RMU31,500,0.061482,Ready Meals,,113.0,113.0,2025-07-19 20:07:59
RMF64,500,0.050979,Ready Meals,,58.0,58.0,2025-07-19 20:07:59
RML12,400,0.061544,Ready Meals,,116.0,116.0,2025-07-19 20:07:59
PPI06,500,0.025995,Pet Products,,122.0,122.0,2025-07-19 20:07:59
PPS98,1000,0.012115,Pet Products,,98.0,98.0,2025-07-19 20:07:59
PPC19,1500,0.011176,Pet Products,,97.0,97.0,2025-07-19 20:07:59
PPR52,1000,0.027291,Pet Products,,142.0,142.0,2025-07-19 20:07:59
PPQ79,500,0.012746,Pet Products,,42.0,42.0,2025-07-19 20:07:59
PPI75,1500,0.023115,Pet Products,,90.0,90.0,2025-07-19 20:07:59
PPX60,1500,0.016329,Pet Products,,68.0,68.0,2025-07-19 20:07:59
PPW02,1000,0.025009,Pet Products,,46.0,46.0,2025-07-19 20:07:59
PPS37,500,0.011045,Pet Products,,92.0,92.0,2025-07-19 20:07:59
PPM12,500,0.01198,Pet Products,,121.0,121.0,2025-07-19 20:07:59
PPX81,1500,0.012053,Pet Products,,88.0,88.0,2025-07-19 20:07:59
PPK27,1000,0.016342,Pet Products,,142.0,142.0,2025-07-19 20:07:59
PPB80,1500,0.01153,Pet Products,,46.0,46.0,2025-07-19 20:07:59
PPW67,500,0.029635,Pet Products,,109.0,109.0,2025-07-19 20:07:59
PPQ74,1500,0.019462,Pet Products,,158.0,158.0,2025-07-19 20:07:59
PPM85,1500,0.02651,Pet Products,,42.0,42.0,2025-07-19 20:07:59
PPJ24,1500,0.014927,Pet Products,,264.0,264.0,2025-07-19 20:07:59
PPV89,500,0.010289,Pet Products,,143.0,143.0,2025-07-19 20:07:59
PPF74,1000,0.027121,Pet Products,,224.0,224.0,2025-07-19 20:07:59
PPJ59,1500,0.025699,Pet Products,,229.0,229.0,2025-07-19 20:07:59
PPN38,1500,0.011494,Pet Products,,79.0,79.0,2025-07-19 20:07:59
PPV42,1500,0.01447,Pet Products,,56.0,56.0,2025-07-19 20:07:59
PPK15,1500,0.026558,Pet Products,,268.0,268.0,2025-07-19 20:07:59
PPV51,1500,0.027079,Pet Products,,186.0,186.0,2025-07-19 20:07:59
PPU95,1500,0.029263,Pet Products,,129.0,129.0,2025-07-19 20:07:59
PPK69,1500,0.020759,Pet Products,,81.0,81.0,2025-07-19 20:07:59
PPR99,1500,0.026027,Pet Products,,112.0,112.0,2025-07-19 20:07:59
PPD92,500,0.024772,Pet Products,,59.0,59.0,2025-07-19 20:07:59
PPP64,500,0.026576,Pet Products,,167.0,167.0,2025-07-19 20:07:59
PPA50,500,0.019226,Pet Products,,122.0,122.0,2025-07-19 20:07:59
PPZ30,1000,0.01398,Pet Products,,53.0,53.0,2025-07-19 20:07:59
PPR49,500,0.026364,Pet Products,,64.0,64.0,2025-07-19 20:07:59
PPI32,1000,0.029611,Pet Products,,272.0,272.0,2025-07-19 20:07:59
PPS58,1500,0.015615,Pet Products,,121.0,121.0,2025-07-19 20:07:59
PPU24,1000,0.02669,Pet Products,,69.0,69.0,2025-07-19 20:07:59
PPZ59,1500,0.012985,Pet Products,,284.0,284.0,2025-07-19 20:07:59
PPR67,500,0.02076,Pet Products,,64.0,64.0,2025-07-19 20:07:59
PPC33,1500,0.015381,Pet Products,,194.0,194.0,2025-07-19 20:07:59
PPH48,1000,0.025183,Pet Products,,168.0,168.0,2025-07-19 20:07:59
PPN49,1500,0.023451,Pet Products,,128.0,128.0,2025-07-19 20:07:59
PPN08,500,0.013849,Pet Products,,257.0,257.0,2025-07-19 20:07:59
PPU28,1000,0.025856,Pet Products,,192.0,192.0,2025-07-19 20:07:59
PPQ00,1500,0.017301,Pet Products,,153.0,153.0,2025-07-19 20:07:59
PPK50,1000,0.014723,Pet Products,,75.0,75.0,2025-07-19 20:07:59
PPV10,1500,0.010599,Pet Products,,39.0,39.0,2025-07-19 20:07:59
PPR06,1000,0.023987,Pet Products,,147.0,147.0,2025-07-19 20:07:59
PPI27,500,0.022869,Pet Products,,119.0,119.0,2025-07-19 20:07:59
PPE77,500,0.018166,Pet Products,,187.0,187.0,2025-07-19 20:07:59
PPX47,500,0.028482,Pet Products,,249.0,249.0,2025-07-19 20:07:59
PPB82,1000,0.012607,Pet Products,,284.0,284.0,2025-07-19 20:07:59
PPV11,1500,0.024619,Pet Products,,48.0,48.0,2025-07-19 20:07:59
PPG13,1000,0.021902,Pet Products,,98.0,98.0,2025-07-19 20:07:59
PPP30,1000,0.020233,Pet Products,,244.0,244.0,2025-07-19 20:07:59
PPO17,500,0.018347,Pet Products,,267.0,267.0,2025-07-19 20:07:59
PPI68,1000,0.024744,Pet Products,,65.0,65.0,2025-07-19 20:07:59
PPG63,1500,0.017102,Pet Products,,119.0,119.0,2025-07-19 20:07:59
PPL34,1500,0.026868,Pet Products,,55.0,55.0,2025-07-19 20:07:59
PPL10,1500,0.020368,Pet Products,,72.0,72.0,2025-07-19 20:07:59
PPR80,1500,0.015149,Pet Products,,75.0,75.0,2025-07-19 20:07:59
PPF55,1000,0.028276,Pet Products,,253.0,253.0,2025-07-19 20:07:59
PPS90,1000,0.025737,Pet Products,,106.0,106.0,2025-07-19 20:07:59
PPG09,1500,0.011136,Pet Products,,103.0,103.0,2025-07-19 20:07:59
PPW03,1000,0.015492,Pet Products,,95.0,95.0,2025-07-19 20:07:59
PPS80,500,0.022003,Pet Products,,187.0,187.0,2025-07-19 20:07:59
PPJ02,1500,0.012613,Pet Products,,216.0,216.0,2025-07-19 20:07:59
PPS25,1500,0.014492,Pet Products,,139.0,139.0,2025-07-19 20:07:59
PPI51,1500,0.018337,Pet Products,,231.0,231.0,2025-07-19 20:07:59
PPY05,1500,0.015841,Pet Products,,121.0,121.0,2025-07-19 20:07:59
PPY19,500,0.019142,Pet Products,,103.0,103.0,2025-07-19 20:07:59
PPV43,1000,0.018846,Pet Products,,198.0,198.0,2025-07-19 20:07:59
PPJ46,1500,0.011639,Pet Products,,243.0,243.0,2025-07-19 20:07:59
PPY53,1000,0.021579,Pet Products,,59.0,59.0,2025-07-19 20:07:59
PPZ07,1500,0.016375,Pet Products,,34.0,34.0,2025-07-19 20:07:59
PPJ21,500,0.015075,Pet Products,,57.0,57.0,2025-07-19 20:07:59
PPQ50,1500,0.025416,Pet Products,,34.0,34.0,2025-07-19 20:07:59
PPX45,1500,0.026795,Pet Products,,63.0,63.0,2025-07-19 20:07:59
PPH84,1000,0.022251,Pet Products,,141.0,141.0,2025-07-19 20:07:59
PPE58,1000,0.028002,Pet Products,,46.0,46.0,2025-07-19 20:07:59
PPW17,1500,0.014019,Pet Products,,125.0,125.0,2025-07-19 20:07:59
PPO24,500,0.026651,Pet Products,,206.0,206.0,2025-07-19 20:07:59
PPO59,1000,0.017631,Pet Products,,184.0,184.0,2025-07-19 20:07:59
PPO99,500,0.0137,Pet Products,,200.0,200.0,2025-07-19 20:07:59
PPQ45,500,0.02886,Pet Products,,36.0,36.0,2025-07-19 20:07:59
PPW81,1500,0.020063,Pet Products,,60.0,60.0,2025-07-19 20:07:59
PPD15,1000,0.023595,Pet Products,,132.0,132.0,2025-07-19 20:07:59
PPL95,1500,0.018963,Pet Products,,53.0,53.0,2025-07-19 20:07:59
PPQ67,500,0.010339,Pet Products,,191.0,191.0,2025-07-19 20:07:59
PPU55,500,0.028886,Pet Products,,66.0,66.0,2025-07-19 20:07:59
PPO18,500,0.020053,Pet Products,,158.0,158.0,2025-07-19 20:07:59
PPB17,500,0.011674,Pet Products,,220.0,220.0,2025-07-19 20:07:59
PPR45,1000,0.016375,Pet Products,,44.0,44.0,2025-07-19 20:07:59
PPX53,1000,0.02759,Pet Products,,125.0,125.0,2025-07-19 20:07:59
PPT79,500,0.024812,Pet Products,,70.0,70.0,2025-07-19 20:07:59
PPM73,1500,0.018239,Pet Products,,72.0,72.0,2025-07-19 20:07:59
PPJ30,1500,0.013183,Pet Products,,121.0,121.0,2025-07-19 20:07:59
PPP46,1500,0.029644,Pet Products,,198.0,198.0,2025-07-19 20:07:59
PPD70,1500,0.025186,Pet Products,,209.0,209.0,2025-07-19 20:07:59
PPF53,1000,0.027304,Pet Products,,100.0,100.0,2025-07-19 20:07:59
PPO37,500,0.029856,Pet Products,,217.0,217.0,2025-07-19 20:07:59
PPU61,1500,0.024587,Pet Products,,68.0,68.0,2025-07-19 20:07:59
PPT32,1000,0.021604,Pet Products,,253.0,253.0,2025-07-19 20:07:59
PPD05,1500,0.020982,Pet Products,,88.0,88.0,2025-07-19 20:07:59
PPB02,500,0.011702,Pet Products,,108.0,108.0,2025-07-19 20:07:59
BPK52,200,0.026625,Baby Products,,167.0,167.0,2025-07-19 20:07:59
BPQ71,800,0.010674,Baby Products,,133.0,133.0,2025-07-19 20:07:59
BPJ87,400,0.02008,Baby Products,,113.0,113.0,2025-07-19 20:07:59
BPD24,800,0.024638,Baby Products,,145.0,145.0,2025-07-19 20:07:59
BPB82,800,0.011575,Baby Products,,123.0,123.0,2025-07-19 20:07:59
BPP15,800,0.016339,Baby Products,,280.0,280.0,2025-07-19 20:07:59
BPP31,400,0.018091,Baby Products,,224.0,224.0,2025-07-19 20:07:59
BPP63,800,0.019859,Baby Products,,149.0,149.0,2025-07-19 20:07:59
BPN32,800,0.015913,Baby Products,,225.0,225.0,2025-07-19 20:07:59
BPX50,400,0.025503,Baby Products,,269.0,269.0,2025-07-19 20:07:59
BPW73,400,0.014401,Baby Products,,173.0,173.0,2025-07-19 20:07:59
BPS73,800,0.026351,Baby Products,,249.0,249.0,2025-07-19 20:07:59
BPG89,200,0.017937,Baby Products,,170.0,170.0,2025-07-19 20:07:59
BPT64,800,0.02893,Baby Products,,150.0,150.0,2025-07-19 20:07:59
BPR65,800,0.018078,Baby Products,,60.0,60.0,2025-07-19 20:07:59
BPW15,200,0.015597,Baby Products,,165.0,165.0,2025-07-19 20:07:59
BPX33,800,0.020793,Baby Products,,33.0,33.0,2025-07-19 20:07:59
BPS30,800,0.021121,Baby Products,,159.0,159.0,2025-07-19 20:07:59
BPI98,800,0.017186,Baby Products,,49.0,49.0,2025-07-19 20:07:59
BPX17,400,0.016038,Baby Products,,59.0,59.0,2025-07-19 20:07:59
BPR86,200,0.029402,Baby Products,,56.0,56.0,2025-07-19 20:07:59
BPA39,200,0.024757,Baby Products,,42.0,42.0,2025-07-19 20:07:59
BPX71,800,0.015617,Baby Products,,155.0,155.0,2025-07-19 20:07:59
BPK05,200,0.021067,Baby Products,,108.0,108.0,2025-07-19 20:07:59
BPO35,800,0.023686,Baby Products,,233.0,233.0,2025-07-19 20:07:59
BPS23,800,0.027506,Baby Products,,101.0,101.0,2025-07-19 20:07:59
BPZ66,800,0.02032,Baby Products,,247.0,247.0,2025-07-19 20:07:59
BPZ98,400,0.020948,Baby Products,,169.0,169.0,2025-07-19 20:07:59
BPE94,200,0.017376,Baby Products,,87.0,87.0,2025-07-19 20:07:59
BPL22,400,0.024619,Baby Products,,217.0,217.0,2025-07-19 20:07:59
BPH47,800,0.014778,Baby Products,,41.0,41.0,2025-07-19 20:07:59
BPY57,400,0.025736,Baby Products,,223.0,223.0,2025-07-19 20:07:59
BPZ17,200,0.027553,Baby Products,,81.0,81.0,2025-07-19 20:07:59
BPR10,200,0.020138,Baby Products,,193.0,193.0,2025-07-19 20:07:59
BPA84,800,0.022969,Baby Products,,137.0,137.0,2025-07-19 20:07:59
BPS99,400,0.014526,Baby Products,,139.0,139.0,2025-07-19 20:07:59
BPA21,200,0.029279,Baby Products,,72.0,72.0,2025-07-19 20:07:59
BPE56,400,0.019162,Baby Products,,196.0,196.0,2025-07-19 20:07:59
BPR91,400,0.026201,Baby Products,,202.0,202.0,2025-07-19 20:07:59
BPY83,400,0.017461,Baby Products,,149.0,149.0,2025-07-19 20:07:59
BPE81,400,0.013817,Baby Products,,201.0,201.0,2025-07-19 20:07:59
BPC34,800,0.019772,Baby Products,,95.0,95.0,2025-07-19 20:07:59
BPW31,400,0.017462,Baby Products,,155.0,155.0,2025-07-19 20:07:59
BPR22,200,0.029992,Baby Products,,54.0,54.0,2025-07-19 20:07:59
BPL12,400,0.024752,Baby Products,,295.0,295.0,2025-07-19 20:07:59
BPK27,400,0.021775,Baby Products,,140.0,140.0,2025-07-19 20:07:59
BPZ13,800,0.019834,Baby Products,,61.0,61.0,2025-07-19 20:07:59
BPH93,400,0.018729,Baby Products,,207.0,207.0,2025-07-19 20:07:59
BPW21,800,0.015481,Baby Products,,258.0,258.0,2025-07-19 20:07:59
BPB92,400,0.022706,Baby Products,,228.0,228.0,2025-07-19 20:07:59
BPK17,200,0.028716,Baby Products,,50.0,50.0,2025-07-19 20:07:59
BPJ77,400,0.026431,Baby Products,,42.0,42.0,2025-07-19 20:07:59
BPN19,400,0.010826,Baby Products,,127.0,127.0,2025-07-19 20:07:59
BPN08,800,0.027044,Baby Products,,88.0,88.0,2025-07-19 20:07:59
BPB05,400,0.014269,Baby Products,,220.0,220.0,2025-07-19 20:07:59
BPR02,400,0.015359,Baby Products,,143.0,143.0,2025-07-19 20:07:59
BPG38,800,0.011805,Baby Products,,74.0,74.0,2025-07-19 20:07:59
BPM02,800,0.029073,Baby Products,,227.0,227.0,2025-07-19 20:07:59
BPX79,400,0.021743,Baby Products,,131.0,131.0,2025-07-19 20:07:59
BPD18,200,0.029065,Baby Products,,105.0,105.0,2025-07-19 20:07:59
BPS55,800,0.02727,Baby Products,,168.0,168.0,2025-07-19 20:07:59
BPO67,800,0.024024,Baby Products,,122.0,122.0,2025-07-19 20:07:59
BPE43,200,0.024712,Baby Products,,94.0,94.0,2025-07-19 20:07:59
BPW56,400,0.027729,Baby Products,,41.0,41.0,2025-07-19 20:07:59
BPO54,800,0.027388,Baby Products,,114.0,114.0,2025-07-19 20:07:59
BPC54,400,0.017529,Baby Products,,229.0,229.0,2025-07-19 20:07:59
BPB29,800,0.024922,Baby Products,,250.0,250.0,2025-07-19 20:07:59
BPU76,800,0.019899,Baby Products,,50.0,50.0,2025-07-19 20:07:59
BPC85,800,0.023162,Baby Products,,139.0,139.0,2025-07-19 20:07:59
BPT46,800,0.016326,Baby Products,,208.0,208.0,2025-07-19 20:07:59
BPI41,400,0.018824,Baby Products,,67.0,67.0,2025-07-19 20:07:59
BPX16,200,0.01692,Baby Products,,170.0,170.0,2025-07-19 20:07:59
BPQ51,400,0.016437,Baby Products,,118.0,118.0,2025-07-19 20:07:59
BPQ81,800,0.014613,Baby Products,,245.0,245.0,2025-07-19 20:07:59
BPH72,800,0.013278,Baby Products,,155.0,155.0,2025-07-19 20:07:59
BPL20,200,0.022508,Baby Products,,50.0,50.0,2025-07-19 20:07:59
BPU73,200,0.021296,Baby Products,,175.0,175.0,2025-07-19 20:07:59
BPS20,400,0.022725,Baby Products,,255.0,255.0,2025-07-19 20:07:59
BPK53,200,0.027384,Baby Products,,112.0,112.0,2025-07-19 20:07:59
BPM40,800,0.01842,Baby Products,,207.0,207.0,2025-07-19 20:07:59
BPK60,800,0.027441,Baby Products,,202.0,202.0,2025-07-19 20:07:59
BPH88,200,0.012006,Baby Products,,96.0,96.0,2025-07-19 20:07:59
BPV63,800,0.024202,Baby Products,,149.0,149.0,2025-07-19 20:07:59
BPD69,800,0.021727,Baby Products,,113.0,113.0,2025-07-19 20:07:59
BPZ73,400,0.020558,Baby Products,,131.0,131.0,2025-07-19 20:07:59
BPS77,400,0.022414,Baby Products,,186.0,186.0,2025-07-19 20:07:59
BPH55,200,0.024866,Baby Products,,222.0,222.0,2025-07-19 20:07:59
BPN53,400,0.024352,Baby Products,,151.0,151.0,2025-07-19 20:07:59
BPY30,800,0.022304,Baby Products,,57.0,57.0,2025-07-19 20:07:59
BPI47,400,0.013829,Baby Products,,42.0,42.0,2025-07-19 20:07:59
BPP60,200,0.024448,Baby Products,,142.0,142.0,2025-07-19 20:07:59
BPQ01,800,0.018253,Baby Products,,184.0,184.0,2025-07-19 20:07:59
BPE28,400,0.011898,Baby Products,,236.0,236.0,2025-07-19 20:07:59
BPH84,200,0.02173,Baby Products,,160.0,160.0,2025-07-19 20:07:59
BPI15,200,0.015396,Baby Products,,157.0,157.0,2025-07-19 20:07:59
BPO85,400,0.021108,Baby Products,,43.0,43.0,2025-07-19 20:07:59
BPA48,800,0.019385,Baby Products,,204.0,204.0,2025-07-19 20:07:59
HBM45,250,0.044262,Hot Beverages,,31.0,31.0,2025-07-19 20:07:59
HBW87,250,0.023084,Hot Beverages,,140.0,140.0,2025-07-19 20:07:59
HBM46,500,0.036722,Hot Beverages,,67.0,67.0,2025-07-19 20:07:59
HBV88,100,0.033451,Hot Beverages,,160.0,160.0,2025-07-19 20:07:59
HBK98,100,0.029511,Hot Beverages,,52.0,52.0,2025-07-19 20:07:59
HBR91,500,0.043884,Hot Beverages,,151.0,151.0,2025-07-19 20:07:59
HBP58,500,0.03119,Hot Beverages,,246.0,246.0,2025-07-19 20:07:59
